order_id,order_date,customer_id,partner_id,product_id,quantity,order_channel,priority,promised_sla_days,status,discount_pct,gross_amount,discount_amount,net_amount,cost_amount
O500211,2024-10-27,C100577,P1013,SKU2076,4,Mobile,Express,4,Delivered,0.038,8150.84,309.73,7841.11,4662.44
O500212,2025-09-03,C100725,P1019,SKU2051,3,B2B,Standard,2,Delivered,0.099,7161.06,708.94,6452.12,6163.98
O500213,2025-05-02,C100695,P1001,SKU2111,4,Marketplace,Express,5,Cancelled,0.228,4966.76,1132.42,3834.34,2766.6
O500214,2025-01-16,C100287,P1005,SKU2109,1,Mobile,Standard,4,Delivered,0.054,2687.64,145.13,2542.51,995.51
O500215,2024-11-29,C100447,P1007,SKU2000,5,B2B,Express,7,Delivered,0.036,10630.8,382.71,10248.09,6764.85
O500216,2025-05-30,C100158,P1008,SKU2119,3,B2B,Express,5,Delivered,0.186,13743.96,2556.38,11187.58,7251.6
O500217,2025-07-04,C100741,P1024,SKU2108,1,Mobile,Standard,5,Delivered,0.049,3554.43,174.17,3380.26,673.65
O500218,2024-12-24,C100773,P1011,SKU2108,5,Marketplace,Express,1,Delivered,0.114,17772.15,2026.03,15746.12,3368.25
O500219,2024-01-24,C100710,P1016,SKU2059,1,Marketplace,Standard,3,Delivered,0.178,2616.8,465.79,2151.01,1514.75
O500220,2024-03-15,C100594,P1016,SKU2032,3,Mobile,Standard,3,Delivered,0.121,9227.1,1116.48,8110.62,3280.89
O500221,2024-04-15,C100679,P1010,SKU2072,4,Mobile,Express,5,Delivered,0.225,6643.0,1494.68,5148.32,4538.04
O500222,2024-12-03,C100635,P1024,SKU2105,2,Web,Standard,4,Delivered,0.22,6672.72,1468.0,5204.72,1554.66
O500223,2025-03-24,C100183,P1005,SKU2054,2,B2B,Standard,3,Delivered,0.126,8293.48,1044.98,7248.5,4655.04
O500224,2025-08-10,C100211,P1000,SKU2118,2,Web,Standard,3,Delivered,0.24,5752.06,1380.49,4371.57,2978.84
O500225,2024-06-18,C100425,P1018,SKU2031,4,Web,Standard,2,Delivered,0.073,14336.48,1046.56,13289.92,8958.68
O500226,2025-07-29,C100336,P1016,SKU2102,3,Mobile,Standard,3,Delivered,0.058,6127.77,355.41,5772.36,2503.17
O500227,2025-05-01,C100588,P1006,SKU2007,3,Mobile,Standard,4,Delivered,0.168,7149.51,1201.12,5948.39,5786.55
O500228,2024-02-07,C100588,P1021,SKU2100,3,Web,Standard,3,Delivered,0.143,9595.38,1372.14,8223.24,6590.55
O500229,2024-09-13,C100780,P1004,SKU2113,2,Web,Standard,2,Delivered,0.063,3034.0,191.14,2842.86,2001.96
O500230,2024-08-09,C100630,P1006,SKU2084,5,Marketplace,Express,1,Delivered,0.093,6464.45,601.19,5863.26,4105.3
O500231,2025-10-10,C100009,P1003,SKU2074,2,Mobile,Standard,7,Delivered,0.058,4064.3,235.73,3828.57,610.34
O500232,2025-11-04,C100272,P1004,SKU2049,5,B2B,Express,2,Delivered,0.059,12797.05,755.03,12042.02,6699.15
O500233,2025-08-21,C100261,P1018,SKU2104,4,Marketplace,Standard,7,Delivered,0.092,10653.88,980.16,9673.72,5464.28
O500234,2025-01-20,C100506,P1017,SKU2015,1,Mobile,Express,1,Delivered,0.231,2706.99,625.31,2081.68,1657.76
O500235,2024-12-26,C100273,P1016,SKU2034,1,Mobile,Standard,3,Delivered,0.209,2483.83,519.12,1964.71,1281.15
O500236,2024-08-15,C100782,P1021,SKU2015,3,Web,Standard,3,Delivered,0.128,8120.97,1039.48,7081.49,4973.28
O500237,2025-07-18,C100230,P1001,SKU2033,1,B2B,Standard,3,Delivered,0.119,1191.66,141.81,1049.85,853.13
O500238,2024-03-04,C100350,P1015,SKU2062,5,Mobile,Express,2,Delivered,0.008,15375.9,123.01,15252.89,6525.0
O500239,2024-07-17,C100653,P1002,SKU2040,3,Marketplace,Standard,5,Delivered,0.116,5155.47,598.03,4557.44,4308.57
O500240,2024-04-08,C100293,P1023,SKU2050,5,B2B,Standard,7,Delivered,0.156,6763.0,1055.03,5707.97,2332.25
O500241,2024-12-27,C100036,P1015,SKU2027,1,Web,Express,5,Delivered,0.195,1799.45,350.89,1448.56,1012.2
O500242,2024-08-07,C100265,P1018,SKU2042,1,B2B,Standard,2,Delivered,0.089,3257.77,289.94,2967.83,2068.59
O500243,2024-05-24,C100287,P1014,SKU2059,4,Marketplace,Standard,2,Returned,0.23,10467.2,2407.46,8059.74,6059.0
O500244,2024-10-02,C100489,P1009,SKU2025,5,Mobile,Standard,3,Delivered,0.21,9396.3,1973.22,7423.08,5740.65
O500245,2025-09-21,C100569,P1017,SKU2112,5,B2B,Express,7,Returned,0.021,14452.2,303.5,14148.7,7930.15
O500246,2025-02-11,C100438,P1020,SKU2107,4,Mobile,Standard,5,Delivered,0.226,7809.52,1764.95,6044.57,3815.0
O500247,2025-08-24,C100325,P1004,SKU2105,4,Mobile,Express,3,Delivered,0.056,13345.44,747.34,12598.1,3109.32
O500248,2025-10-30,C100402,P1021,SKU2000,1,Web,Standard,3,Delivered,0.231,2126.16,491.14,1635.02,1352.97
O500249,2025-10-21,C100115,P1018,SKU2059,4,Marketplace,Standard,5,Delivered,0.158,10467.2,1653.82,8813.38,6059.0
O500250,2024-09-13,C100144,P1002,SKU2095,4,Marketplace,Standard,1,Returned,0.103,5289.28,544.8,4744.48,3522.36
O500251,2025-10-03,C100488,P1023,SKU2041,2,Web,Express,3,Returned,0.109,5871.3,639.97,5231.33,2125.7
O500252,2025-10-26,C100692,P1004,SKU2027,5,Mobile,Standard,1,Delivered,0.141,8997.25,1268.61,7728.64,5061.0
O500253,2025-12-02,C100418,P1015,SKU2073,5,Web,Express,7,Delivered,0.211,11643.35,2456.75,9186.6,2164.55
O500254,2024-09-13,C100048,P1003,SKU2000,5,Mobile,Standard,3,Delivered,0.209,10630.8,2221.84,8408.96,6764.85
O500255,2024-06-15,C100785,P1004,SKU2073,5,Mobile,Express,2,Delivered,0.104,11643.35,1210.91,10432.44,2164.55
O500256,2025-03-03,C100259,P1016,SKU2054,3,Marketplace,Standard,7,Delivered,0.212,12440.22,2637.33,9802.89,6982.56
O500257,2025-11-12,C100598,P1016,SKU2082,5,Web,Standard,5,Delivered,0.118,13861.7,1635.68,12226.02,11638.0
O500258,2025-10-20,C100718,P1017,SKU2081,1,Web,Standard,3,Delivered,0.104,3483.49,362.28,3121.21,329.35
O500259,2025-02-21,C100788,P1008,SKU2064,2,Web,Standard,7,In-Transit,0.061,7366.88,449.38,6917.5,3348.32
O500260,2024-04-19,C100093,P1020,SKU2070,4,B2B,Express,2,Delivered,0.207,15780.96,3266.66,12514.3,5958.84
O500261,2024-11-04,C100149,P1001,SKU2003,1,Mobile,Standard,5,Delivered,0.155,2347.64,363.88,1983.76,1923.65
O500262,2025-06-06,C100516,P1021,SKU2117,5,Web,Express,5,Delivered,0.108,6387.4,689.84,5697.56,4891.15
O500263,2025-02-13,C100609,P1007,SKU2009,1,Web,Standard,4,Delivered,0.166,2283.08,378.99,1904.09,805.73
O500264,2024-09-09,C100667,P1015,SKU2117,2,Web,Standard,3,Delivered,0.215,2554.96,549.32,2005.64,1956.46
O500265,2024-09-07,C100441,P1022,SKU2116,2,Marketplace,Standard,3,In-Transit,0.049,5675.36,278.09,5397.27,3882.12
O500266,2024-02-13,C100126,P1006,SKU2086,3,Mobile,Express,4,In-Transit,0.098,5947.08,582.81,5364.27,3475.5
O500267,2024-07-29,C100570,P1010,SKU2089,1,Marketplace,Express,3,Delivered,0.095,2925.34,277.91,2647.43,2251.02
O500268,2025-05-04,C100534,P1020,SKU2003,5,Web,Express,2,Delivered,0.019,11738.2,223.03,11515.17,9618.25
O500269,2024-06-25,C100374,P1021,SKU2113,5,Mobile,Standard,5,In-Transit,0.084,7585.0,637.14,6947.86,5004.9
O500270,2025-12-27,C100510,P1005,SKU2063,4,Mobile,Standard,5,In-Transit,0.19,8101.8,1539.34,6562.46,2733.88
O500271,2024-03-01,C100169,P1012,SKU2040,1,Web,Express,3,Delivered,0.063,1718.49,108.26,1610.23,1436.19
O500272,2025-03-06,C100648,P1008,SKU2080,2,Web,Standard,1,Delivered,0.203,5567.74,1130.25,4437.49,530.02
O500273,2024-12-28,C100036,P1012,SKU2064,2,Web,Standard,2,Delivered,0.239,7366.88,1760.68,5606.2,3348.32
O500274,2025-09-01,C100671,P1009,SKU2043,4,Marketplace,Standard,4,Delivered,0.056,3152.16,176.52,2975.64,2715.88
O500275,2025-10-10,C100670,P1000,SKU2038,5,Mobile,Standard,4,Delivered,0.102,6429.5,655.81,5773.69,2109.55
O500276,2025-02-01,C100549,P1023,SKU2014,5,Mobile,Standard,3,Delivered,0.033,17439.5,575.5,16864.0,1392.55
O500277,2025-04-05,C100651,P1015,SKU2109,5,Mobile,Standard,5,Delivered,0.173,13438.2,2324.81,11113.39,4977.55
O500278,2025-05-25,C100730,P1011,SKU2079,4,Web,Standard,3,In-Transit,0.121,15358.04,1858.32,13499.72,9239.12
O500279,2025-01-15,C100130,P1002,SKU2034,2,Marketplace,Standard,7,Delivered,0.147,4967.66,730.25,4237.41,2562.3
O500280,2024-05-15,C100435,P1001,SKU2086,2,Marketplace,Standard,4,Delivered,0.195,3964.72,773.12,3191.6,2317.0
O500281,2024-11-09,C100516,P1011,SKU2083,2,Web,Standard,5,Delivered,0.194,6382.94,1238.29,5144.65,4742.72
O500282,2024-06-25,C100754,P1016,SKU2016,1,Marketplace,Standard,3,Delivered,0.129,2480.76,320.02,2160.74,133.74
O500283,2024-12-05,C100590,P1006,SKU2021,5,Mobile,Standard,7,Delivered,0.221,11301.35,2497.6,8803.75,1449.05
O500284,2025-03-25,C100475,P1018,SKU2027,3,Mobile,Express,2,Delivered,0.233,5398.35,1257.82,4140.53,3036.6
O500285,2024-06-01,C100446,P1009,SKU2012,5,Mobile,Standard,3,Delivered,0.158,14174.85,2239.63,11935.22,12429.8
O500286,2024-07-01,C100114,P1000,SKU2098,5,Marketplace,Express,3,Cancelled,0.01,18634.15,186.34,18447.81,11885.7
O500287,2025-08-24,C100253,P1013,SKU2018,4,Web,Standard,3,Delivered,0.194,13529.68,2624.76,10904.92,8032.4
O500288,2024-10-03,C100346,P1004,SKU2097,1,Web,Express,5,Delivered,0.223,1000.04,223.01,777.03,280.35
O500289,2024-05-25,C100704,P1000,SKU2063,3,B2B,Standard,4,Delivered,0.139,6076.35,844.61,5231.74,2050.41
O500290,2025-06-05,C100689,P1003,SKU2014,3,B2B,Standard,2,Delivered,0.175,10463.7,1831.15,8632.55,835.53
O500291,2025-06-07,C100513,P1007,SKU2101,4,Marketplace,Standard,7,Delivered,0.089,7985.92,710.75,7275.17,1537.4
O500292,2025-08-26,C100084,P1012,SKU2020,3,Web,Express,2,Delivered,0.126,12845.04,1618.48,11226.56,6447.93
O500293,2025-07-09,C100576,P1024,SKU2119,4,Mobile,Standard,4,Delivered,0.2,18325.28,3665.06,14660.22,9668.8
O500294,2025-12-26,C100367,P1005,SKU2001,1,Mobile,Standard,4,Delivered,0.219,3646.41,798.56,2847.85,820.72
O500295,2025-02-24,C100521,P1001,SKU2074,1,Web,Express,5,Delivered,0.029,2032.15,58.93,1973.22,305.17
O500296,2024-07-28,C100346,P1004,SKU2037,5,Web,Standard,4,Delivered,0.004,12366.25,49.46,12316.79,6407.8
O500297,2025-09-22,C100577,P1007,SKU2064,3,Marketplace,Express,3,Cancelled,0.093,11050.32,1027.68,10022.64,5022.48
O500298,2024-07-12,C100174,P1005,SKU2100,5,Web,Standard,2,Delivered,0.098,15992.3,1567.25,14425.05,10984.25
O500299,2024-07-31,C100116,P1008,SKU2094,5,Web,Standard,3,Delivered,0.193,11600.55,2238.91,9361.64,8258.2
O500300,2025-08-28,C100175,P1024,SKU2033,1,Web,Standard,1,Delivered,0.002,1191.66,2.38,1189.28,853.13
O500301,2025-10-06,C100738,P1009,SKU2007,4,Mobile,Standard,3,Delivered,0.191,9532.68,1820.74,7711.94,7715.4
O500302,2024-09-05,C100060,P1015,SKU2034,1,Marketplace,Standard,2,Delivered,0.134,2483.83,332.83,2151.0,1281.15
O500303,2025-06-17,C100228,P1017,SKU2097,1,Web,Express,4,Delivered,0.174,1000.04,174.01,826.03,280.35
O500304,2025-11-05,C100273,P1003,SKU2061,2,Marketplace,Standard,3,Delivered,0.127,1528.38,194.1,1334.28,430.88
O500305,2025-08-06,C100669,P1006,SKU2091,4,Web,Standard,5,Cancelled,0.198,13844.76,2741.26,11103.5,7111.68
O500306,2024-01-04,C100287,P1010,SKU2059,1,Mobile,Standard,4,Delivered,0.109,2616.8,285.23,2331.57,1514.75
O500307,2025-04-30,C100714,P1011,SKU2063,4,Web,Standard,3,Delivered,0.086,8101.8,696.75,7405.05,2733.88
O500308,2024-05-04,C100790,P1000,SKU2007,2,Mobile,Standard,4,Delivered,0.159,4766.34,757.85,4008.49,3857.7
O500309,2025-09-10,C100520,P1016,SKU2002,2,B2B,Express,2,Delivered,0.111,6390.8,709.38,5681.42,3892.3
O500310,2024-02-19,C100274,P1007,SKU2084,2,Marketplace,Express,7,Returned,0.076,2585.78,196.52,2389.26,1642.12
O500311,2025-12-26,C100478,P1008,SKU2024,2,Web,Standard,1,In-Transit,0.228,5243.44,1195.5,4047.94,308.04
O500312,2024-05-09,C100535,P1015,SKU2043,2,B2B,Standard,3,Delivered,0.181,1576.08,285.27,1290.81,1357.94
O500313,2024-11-03,C100087,P1023,SKU2044,2,Mobile,Standard,1,Delivered,0.049,9404.48,460.82,8943.66,4851.88
O500314,2024-06-20,C100666,P1021,SKU2075,3,Mobile,Standard,4,Delivered,0.185,12684.12,2346.56,10337.56,7498.29
O500315,2025-08-17,C100348,P1024,SKU2112,5,B2B,Standard,3,Delivered,0.063,14452.2,910.49,13541.71,7930.15
O500316,2024-10-14,C100676,P1010,SKU2090,3,Marketplace,Express,1,Delivered,0.108,3542.01,382.54,3159.47,2011.8
O500317,2025-06-28,C100489,P1002,SKU2076,1,Marketplace,Standard,4,In-Transit,0.054,2037.71,110.04,1927.67,1165.61
O500318,2024-02-19,C100688,P1005,SKU2100,4,Web,Standard,7,Delivered,0.028,12793.84,358.23,12435.61,8787.4
O500319,2024-11-27,C100065,P1008,SKU2061,5,Web,Express,2,Cancelled,0.1,3820.95,382.1,3438.85,1077.2
O500320,2025-10-27,C100033,P1007,SKU2017,3,Marketplace,Standard,2,Returned,0.139,9113.76,1266.81,7846.95,5810.88
O500321,2025-11-08,C100089,P1005,SKU2058,3,Mobile,Express,3,Delivered,0.076,2365.11,179.75,2185.36,582.54
O500322,2024-06-01,C100699,P1003,SKU2117,4,Marketplace,Standard,4,Delivered,0.019,5109.92,97.09,5012.83,3912.92
O500323,2024-10-15,C100794,P1004,SKU2093,5,Marketplace,Standard,3,Delivered,0.062,2143.0,132.87,2010.13,724.7
O500324,2024-10-26,C100798,P1016,SKU2041,1,B2B,Express,5,Cancelled,0.061,2935.65,179.07,2756.58,1062.85
O500325,2025-02-17,C100265,P1012,SKU2038,5,Mobile,Standard,3,Delivered,0.148,6429.5,951.57,5477.93,2109.55
O500326,2025-01-27,C100211,P1000,SKU2110,5,Mobile,Standard,1,Delivered,0.071,13830.2,981.94,12848.26,2662.75
O500327,2024-03-18,C100279,P1014,SKU2011,5,Web,Standard,2,In-Transit,0.133,15129.8,2012.26,13117.54,1405.7
O500328,2025-07-11,C100653,P1021,SKU2111,3,Web,Express,3,Delivered,0.118,3725.07,439.56,3285.51,2074.95
O500329,2024-06-14,C100201,P1010,SKU2081,5,Mobile,Express,4,Delivered,0.067,17417.45,1166.97,16250.48,1646.75
O500330,2024-08-18,C100437,P1007,SKU2096,1,Mobile,Express,4,Delivered,0.185,3426.23,633.85,2792.38,1655.88
O500331,2025-09-06,C100516,P1006,SKU2039,3,Web,Standard,4,Delivered,0.167,4210.14,703.09,3507.05,2736.69
O500332,2025-05-19,C100289,P1009,SKU2077,5,Mobile,Express,1,Delivered,0.17,18348.15,3119.19,15228.96,10938.5
O500333,2024-10-16,C100378,P1006,SKU2039,2,Mobile,Standard,3,Delivered,0.108,2806.76,303.13,2503.63,1824.46
O500334,2025-10-29,C100532,P1023,SKU2002,4,Mobile,Standard,4,Returned,0.079,12781.6,1009.75,11771.85,7784.6
O500335,2024-10-15,C100632,P1024,SKU2054,2,Mobile,Standard,4,Delivered,0.148,8293.48,1227.44,7066.04,4655.04
O500336,2025-02-17,C100151,P1008,SKU2117,3,Web,Standard,4,Delivered,0.24,3832.44,919.79,2912.65,2934.69
O500337,2024-06-28,C100409,P1023,SKU2029,4,Mobile,Standard,3,Delivered,0.108,16095.0,1738.26,14356.74,8818.24
O500338,2024-05-13,C100123,P1021,SKU2019,5,Mobile,Express,1,Delivered,0.166,17433.45,2893.95,14539.5,7629.55
O500339,2024-12-25,C100012,P1001,SKU2110,2,Mobile,Express,3,Delivered,0.111,5532.08,614.06,4918.02,1065.1
O500340,2025-02-15,C100516,P1012,SKU2109,4,Mobile,Standard,3,Returned,0.233,10750.56,2504.88,8245.68,3982.04
O500341,2025-08-12,C100386,P1016,SKU2101,3,Web,Standard,3,Delivered,0.066,5989.44,395.3,5594.14,1153.05
O500342,2024-10-12,C100207,P1010,SKU2117,2,Marketplace,Standard,4,In-Transit,0.115,2554.96,293.82,2261.14,1956.46
O500343,2025-10-16,C100044,P1011,SKU2118,1,B2B,Standard,3,Cancelled,0.123,2876.03,353.75,2522.28,1489.42
O500344,2025-03-19,C100756,P1012,SKU2110,1,Web,Express,3,Cancelled,0.182,2766.04,503.42,2262.62,532.55
O500345,2024-02-21,C100661,P1017,SKU2115,4,Web,Standard,3,Delivered,0.18,10664.56,1919.62,8744.94,5432.28
O500346,2025-06-24,C100748,P1007,SKU2089,1,Marketplace,Standard,5,Delivered,0.185,2925.34,541.19,2384.15,2251.02
O500347,2025-02-24,C100090,P1014,SKU2037,1,Marketplace,Express,3,Delivered,0.183,2473.25,452.6,2020.65,1281.56
O500348,2024-10-11,C100011,P1006,SKU2054,1,Web,Standard,4,Delivered,0.117,4146.74,485.17,3661.57,2327.52
O500349,2024-12-07,C100173,P1022,SKU2045,2,Mobile,Express,2,In-Transit,0.039,7599.18,296.37,7302.81,3945.14
O500350,2024-08-08,C100080,P1002,SKU2061,1,B2B,Standard,4,Delivered,0.218,764.19,166.59,597.6,215.44
O500351,2025-03-25,C100367,P1001,SKU2083,3,Web,Standard,1,Delivered,0.081,9574.41,775.53,8798.88,7114.08
O500352,2025-02-18,C100516,P1000,SKU2029,5,Mobile,Standard,5,Delivered,0.028,20118.75,563.33,19555.42,11022.8
O500353,2024-11-22,C100156,P1008,SKU2001,3,Marketplace,Standard,1,Delivered,0.032,10939.23,350.06,10589.17,2462.16
O500354,2024-07-27,C100317,P1015,SKU2072,4,Web,Standard,5,Delivered,0.124,6643.0,823.73,5819.27,4538.04
O500355,2024-10-18,C100431,P1024,SKU2119,5,B2B,Standard,3,Delivered,0.106,22906.6,2428.1,20478.5,12086.0
O500356,2024-12-29,C100253,P1011,SKU2103,5,B2B,Standard,4,Delivered,0.166,19786.2,3284.51,16501.69,4762.2
O500357,2024-12-10,C100368,P1004,SKU2001,4,Marketplace,Standard,2,Delivered,0.153,14585.64,2231.6,12354.04,3282.88
O500358,2024-08-14,C100472,P1009,SKU2071,1,Mobile,Standard,3,Delivered,0.027,2070.08,55.89,2014.19,1809.25
O500359,2025-03-01,C100762,P1003,SKU2063,4,Mobile,Standard,5,Delivered,0.074,8101.8,599.53,7502.27,2733.88
O500360,2024-06-14,C100248,P1011,SKU2050,4,Mobile,Express,2,Delivered,0.224,5410.4,1211.93,4198.47,1865.8
O500361,2025-01-01,C100070,P1018,SKU2080,2,Web,Standard,1,Delivered,0.192,5567.74,1069.01,4498.73,530.02
O500362,2024-03-29,C100694,P1000,SKU2051,1,Web,Standard,5,Delivered,0.218,2387.02,520.37,1866.65,2054.66
O500363,2024-12-11,C100461,P1019,SKU2109,1,Web,Standard,4,Delivered,0.005,2687.64,13.44,2674.2,995.51
O500364,2025-07-27,C100377,P1005,SKU2108,2,Mobile,Standard,2,Cancelled,0.228,7108.86,1620.82,5488.04,1347.3
O500365,2025-08-20,C100576,P1016,SKU2077,4,Marketplace,Standard,3,Delivered,0.215,14678.52,3155.88,11522.64,8750.8
O500366,2025-05-22,C100784,P1020,SKU2055,5,Marketplace,Standard,3,Delivered,0.113,19902.2,2248.95,17653.25,1661.05
O500367,2025-06-29,C100102,P1019,SKU2071,1,Mobile,Express,1,Delivered,0.168,2070.08,347.77,1722.31,1809.25
O500368,2024-02-18,C100688,P1016,SKU2108,3,Mobile,Standard,3,Delivered,0.068,10663.29,725.1,9938.19,2020.95
O500369,2024-09-06,C100509,P1017,SKU2036,5,Mobile,Standard,2,Cancelled,0.165,14280.4,2356.27,11924.13,3402.8
O500370,2025-04-23,C100468,P1004,SKU2104,1,Mobile,Express,7,In-Transit,0.2,2663.47,532.69,2130.78,1366.07
O500371,2025-08-08,C100691,P1003,SKU2070,5,Mobile,Express,7,Delivered,0.121,19726.2,2386.87,17339.33,7448.55
O500372,2025-03-02,C100243,P1009,SKU2007,1,Web,Standard,4,Delivered,0.007,2383.17,16.68,2366.49,1928.85
O500373,2025-09-16,C100630,P1015,SKU2089,2,Web,Standard,3,Delivered,0.104,5850.68,608.47,5242.21,4502.04
O500374,2024-07-18,C100456,P1015,SKU2024,1,Web,Express,7,Delivered,0.181,2621.72,474.53,2147.19,154.02
O500375,2024-04-22,C100748,P1019,SKU2061,4,B2B,Express,4,Delivered,0.176,3056.76,537.99,2518.77,861.76
O500376,2024-03-04,C100374,P1007,SKU2114,3,B2B,Standard,2,Delivered,0.122,6372.18,777.41,5594.77,2688.57
O500377,2025-03-01,C100576,P1021,SKU2093,3,Mobile,Standard,2,Cancelled,0.246,1285.8,316.31,969.49,434.82
O500378,2025-05-01,C100397,P1011,SKU2083,3,Mobile,Standard,4,Delivered,0.029,9574.41,277.66,9296.75,7114.08
O500379,2024-07-27,C100315,P1006,SKU2008,2,Mobile,Standard,7,Delivered,0.04,4487.92,179.52,4308.4,4051.36
O500380,2025-07-26,C100300,P1018,SKU2103,4,Mobile,Express,3,Delivered,0.065,15828.96,1028.88,14800.08,3809.76
O500381,2025-06-24,C100736,P1003,SKU2040,3,Web,Standard,2,Delivered,0.201,5155.47,1036.25,4119.22,4308.57
O500382,2024-09-20,C100670,P1010,SKU2006,4,Web,Standard,5,In-Transit,0.191,15791.64,3016.2,12775.44,4456.64
O500383,2024-06-23,C100180,P1019,SKU2115,4,Web,Standard,2,Delivered,0.193,10664.56,2058.26,8606.3,5432.28
O500384,2025-06-26,C100692,P1019,SKU2022,4,B2B,Express,2,Delivered,0.22,3711.12,816.45,2894.67,2904.04
O500385,2025-05-05,C100466,P1006,SKU2038,5,Marketplace,Express,4,Delivered,0.111,6429.5,713.67,5715.83,2109.55
O500386,2024-05-04,C100083,P1004,SKU2017,3,Mobile,Standard,3,Delivered,0.08,9113.76,729.1,8384.66,5810.88
O500387,2024-07-05,C100612,P1000,SKU2074,2,Marketplace,Express,3,Delivered,0.15,4064.3,609.64,3454.66,610.34
O500388,2024-12-21,C100129,P1002,SKU2104,4,Mobile,Standard,1,Delivered,0.102,10653.88,1086.7,9567.18,5464.28
O500389,2025-01-08,C100697,P1020,SKU2062,4,Mobile,Express,1,Delivered,0.131,12300.72,1611.39,10689.33,5220.0
O500390,2024-05-01,C100363,P1019,SKU2104,3,Marketplace,Standard,3,Delivered,0.035,7990.41,279.66,7710.75,4098.21
O500391,2025-11-24,C100733,P1012,SKU2112,2,Web,Standard,4,Delivered,0.099,5780.88,572.31,5208.57,3172.06
O500392,2024-10-11,C100386,P1014,SKU2104,5,Web,Standard,5,Delivered,0.118,13317.35,1571.45,11745.9,6830.35
O500393,2024-10-05,C100067,P1008,SKU2019,2,Mobile,Standard,4,Delivered,0.022,6973.38,153.41,6819.97,3051.82
O500394,2024-02-14,C100613,P1004,SKU2024,1,Web,Standard,3,In-Transit,0.249,2621.72,652.81,1968.91,154.02
O500395,2025-10-02,C100580,P1000,SKU2035,4,Mobile,Standard,2,Delivered,0.009,15562.08,140.06,15422.02,4293.88
O500396,2024-06-20,C100241,P1016,SKU2076,1,Marketplace,Express,2,Delivered,0.23,2037.71,468.67,1569.04,1165.61
O500397,2025-12-22,C100163,P1000,SKU2103,4,Marketplace,Standard,4,Delivered,0.02,15828.96,316.58,15512.38,3809.76
O500398,2024-12-28,C100691,P1002,SKU2037,5,Web,Express,3,Delivered,0.215,12366.25,2658.74,9707.51,6407.8
O500399,2025-10-01,C100623,P1019,SKU2079,4,Web,Standard,2,Delivered,0.137,15358.04,2104.05,13253.99,9239.12
O500400,2024-05-10,C100238,P1014,SKU2022,2,B2B,Standard,3,Delivered,0.049,1855.56,90.92,1764.64,1452.02
O500401,2024-05-01,C100560,P1012,SKU2065,5,B2B,Standard,4,Delivered,0.058,3404.0,197.43,3206.57,1703.8
O500402,2025-08-08,C100192,P1005,SKU2093,1,Web,Standard,1,Delivered,0.088,428.6,37.72,390.88,144.94
O500403,2025-08-22,C100145,P1003,SKU2047,1,Marketplace,Standard,2,Delivered,0.199,3762.59,748.76,3013.83,2103.43
O500404,2025-02-01,C100531,P1011,SKU2019,2,Marketplace,Standard,4,Delivered,0.037,6973.38,258.02,6715.36,3051.82
O500405,2024-01-24,C100666,P1008,SKU2049,3,Web,Standard,3,Delivered,0.061,7678.23,468.37,7209.86,4019.49
O500406,2025-11-20,C100734,P1013,SKU2091,4,Mobile,Standard,2,In-Transit,0.173,13844.76,2395.14,11449.62,7111.68
O500407,2024-10-14,C100369,P1004,SKU2112,2,B2B,Express,4,Delivered,0.153,5780.88,884.47,4896.41,3172.06
O500408,2025-11-15,C100114,P1005,SKU2073,5,Marketplace,Standard,4,In-Transit,0.105,11643.35,1222.55,10420.8,2164.55
O500409,2025-09-28,C100435,P1002,SKU2080,5,Mobile,Standard,2,Cancelled,0.015,13919.35,208.79,13710.56,1325.05
O500410,2025-09-14,C100544,P1010,SKU2050,2,B2B,Standard,4,Delivered,0.14,2705.2,378.73,2326.47,932.9
O500411,2025-05-18,C100777,P1006,SKU2111,1,Marketplace,Standard,2,Delivered,0.057,1241.69,70.78,1170.91,691.65
O500412,2025-05-07,C100089,P1005,SKU2104,4,Web,Express,5,Delivered,0.153,10653.88,1630.04,9023.84,5464.28
O500413,2025-01-24,C100525,P1013,SKU2116,1,Mobile,Standard,2,Delivered,0.069,2837.68,195.8,2641.88,1941.06
O500414,2024-01-19,C100409,P1012,SKU2103,2,Marketplace,Standard,2,Delivered,0.245,7914.48,1939.05,5975.43,1904.88
O500415,2024-10-10,C100470,P1005,SKU2065,4,Web,Standard,4,Delivered,0.148,2723.2,403.03,2320.17,1363.04
O500416,2025-06-18,C100074,P1017,SKU2115,1,Web,Express,4,Returned,0.143,2666.14,381.26,2284.88,1358.07
O500417,2025-08-16,C100013,P1008,SKU2073,2,Marketplace,Express,3,Delivered,0.209,4657.34,973.38,3683.96,865.82
