shipment_id,order_id,partner_id,pickup_date,delivery_date,promised_delivery_date,sla_breached,shipment_status
S700344,O500371,P1003,2025-08-10,2025-08-12,2025-08-15,False,Delivered
S700345,O500373,P1015,2025-09-17,2025-09-24,2025-09-19,True,Delivered
S700346,O500374,P1015,2024-07-19,2024-07-21,2024-07-25,False,Delivered
S700347,O500375,P1019,2024-04-23,2024-04-24,2024-04-26,False,Delivered
S700348,O500377,P1021,2025-03-02,2025-03-07,2025-03-03,True,Cancelled
S700349,O500378,P1011,2025-05-02,2025-05-05,2025-05-05,False,Delivered
S700350,O500379,P1006,2024-07-27,2024-08-02,2024-08-03,False,Delivered
S700351,O500380,P1018,2025-07-27,2025-07-28,2025-07-29,False,Delivered
S700352,O500381,P1003,2025-06-24,2025-06-27,2025-06-26,True,Delivered
S700353,O500382,P1010,2024-09-21,2024-09-27,2024-09-25,True,In-Transit
S700354,O500383,P1019,2024-06-24,2024-06-28,2024-06-25,True,Delivered
S700355,O500384,P1019,2025-06-26,2025-06-28,2025-06-28,False,Delivered
S700356,O500385,P1006,2025-05-05,2025-05-06,2025-05-09,False,Delivered
S700357,O500387,P1000,2024-07-07,2024-07-09,2024-07-08,True,Delivered
S700358,O500388,P1002,2024-12-22,2024-12-30,2024-12-22,True,Delivered
S700359,O500389,P1020,2025-01-09,2025-01-11,2025-01-09,True,Delivered
S700360,O500390,P1019,2024-05-01,2024-05-04,2024-05-04,False,Delivered
S700361,O500391,P1012,2025-11-26,2025-11-28,2025-11-28,False,Delivered
S700362,O500392,P1014,2024-10-11,2024-10-16,2024-10-16,False,Delivered
S700363,O500393,P1008,2024-10-06,2024-10-09,2024-10-09,False,Delivered
S700364,O500395,P1000,2025-10-04,2025-10-08,2025-10-04,True,Delivered
S700365,O500396,P1016,2024-06-22,2024-06-24,2024-06-22,True,Delivered
S700366,O500397,P1000,2025-12-23,2025-12-27,2025-12-26,True,Delivered
S700367,O500398,P1002,2024-12-30,2025-01-01,2024-12-31,True,Delivered
S700368,O500399,P1019,2025-10-02,2025-10-09,2025-10-03,True,Delivered
S700369,O500400,P1014,2024-05-12,2024-05-18,2024-05-13,True,Delivered
S700370,O500401,P1012,2024-05-02,2024-05-11,2024-05-05,True,Delivered
S700371,O500402,P1005,2025-08-09,2025-08-17,2025-08-09,True,Delivered
S700372,O500403,P1003,2025-08-24,2025-09-01,2025-08-24,True,Delivered
S700373,O500404,P1011,2025-02-01,2025-02-06,2025-02-05,True,Delivered
S700374,O500405,P1008,2024-01-25,2024-01-27,2024-01-27,False,Delivered
S700375,O500406,P1013,2025-11-21,2025-11-28,2025-11-22,True,In-Transit
S700376,O500407,P1004,2024-10-15,2024-10-18,2024-10-18,False,Delivered
S700377,O500408,P1005,2025-11-16,2025-11-22,2025-11-19,True,In-Transit
S700378,O500409,P1002,2025-09-29,2025-10-04,2025-09-30,True,Cancelled
S700379,O500410,P1010,2025-09-14,2025-09-20,2025-09-18,True,Delivered
S700380,O500411,P1006,2025-05-18,2025-05-23,2025-05-20,True,Delivered
S700381,O500412,P1005,2025-05-08,2025-05-12,2025-05-12,False,Delivered
S700382,O500413,P1013,2025-01-25,2025-01-28,2025-01-26,True,Delivered
S700383,O500414,P1012,2024-01-21,2024-01-24,2024-01-21,True,Delivered
S700384,O500415,P1005,2024-10-10,2024-10-16,2024-10-14,True,Delivered
S700385,O500416,P1017,2025-06-19,2025-06-22,2025-06-22,False,Delivered-Returned
S700386,O500417,P1008,2025-08-16,2025-08-19,2025-08-19,False,Delivered
S700387,O500418,P1008,2025-02-15,2025-02-22,2025-02-20,True,Delivered
S700388,O500419,P1011,2025-06-03,2025-06-06,2025-06-05,True,Delivered
S700389,O500420,P1003,2024-01-18,2024-01-25,2024-01-19,True,Delivered
S700390,O500423,P1003,2025-10-14,2025-10-16,2025-10-19,False,Delivered
S700391,O500424,P1014,2024-08-17,2024-08-21,2024-08-18,True,Delivered
S700392,O500425,P1000,2024-06-17,2024-06-21,2024-06-20,True,Delivered
S700393,O500426,P1015,2024-09-15,2024-09-20,2024-09-19,True,In-Transit
S700394,O500427,P1000,2024-05-06,2024-05-08,2024-05-06,True,Delivered
S700395,O500428,P1004,2025-02-13,2025-02-18,2025-02-16,True,Delivered
S700396,O500431,P1017,2025-12-13,2025-12-16,2025-12-14,True,Delivered
S700397,O500432,P1011,2024-02-24,2024-03-04,2024-03-01,True,Delivered
S700398,O500433,P1003,2024-07-01,2024-07-10,2024-07-02,True,Delivered
S700399,O500434,P1009,2024-08-07,2024-08-11,2024-08-08,True,Delivered
S700400,O500435,P1019,2024-07-03,2024-07-08,2024-07-04,True,Delivered
S700401,O500436,P1002,2025-08-27,2025-08-31,2025-08-29,True,Delivered
S700402,O500437,P1017,2024-04-11,2024-04-15,2024-04-13,True,Delivered
S700403,O500438,P1009,2024-01-23,2024-01-30,2024-01-25,True,Delivered
S700404,O500439,P1000,2025-09-22,2025-09-29,2025-09-24,True,Delivered
S700405,O500440,P1017,2025-12-05,2025-12-10,2025-12-06,True,Delivered
S700406,O500441,P1000,2024-06-16,2024-06-22,2024-06-18,True,Delivered
S700407,O500442,P1009,2024-08-31,2024-09-04,2024-09-07,False,Delivered
S700408,O500444,P1014,2025-01-20,2025-01-22,2025-01-22,False,Delivered-Returned
S700409,O500445,P1001,2025-12-27,2026-01-02,2025-12-30,True,Delivered
S700410,O500446,P1002,2024-10-24,2024-10-31,2024-10-26,True,Delivered
S700411,O500447,P1013,2024-01-10,2024-01-16,2024-01-12,True,Delivered
S700412,O500448,P1024,2024-11-07,2024-11-11,2024-11-07,True,Delivered
S700413,O500450,P1011,2025-01-13,2025-01-15,2025-01-13,True,Delivered
S700414,O500451,P1020,2025-01-10,2025-01-12,2025-01-13,False,Delivered
S700415,O500452,P1007,2025-11-06,2025-11-13,2025-11-08,True,Delivered
S700416,O500453,P1012,2025-08-15,2025-08-19,2025-08-16,True,Delivered
S700417,O500454,P1020,2024-07-02,2024-07-05,2024-07-09,False,Delivered
S700418,O500455,P1018,2024-09-18,2024-09-25,2024-09-19,True,Delivered
S700419,O500456,P1007,2025-05-05,2025-05-08,2025-05-10,False,Delivered
S700420,O500457,P1018,2024-10-27,2024-10-31,2024-10-29,True,Delivered
S700421,O500458,P1016,2024-11-10,2024-11-16,2024-11-13,True,In-Transit
S700422,O500459,P1012,2024-05-04,2024-05-13,2024-05-05,True,Delivered
S700423,O500460,P1011,2024-07-04,2024-07-09,2024-07-11,False,Delivered
S700424,O500461,P1023,2025-06-25,2025-06-30,2025-06-27,True,Delivered-Returned
S700425,O500462,P1021,2025-09-09,2025-09-14,2025-09-10,True,Delivered
S700426,O500463,P1024,2025-07-27,2025-08-02,2025-07-31,True,Delivered
S700427,O500464,P1016,2024-08-14,2024-08-19,2024-08-16,True,Delivered
S700428,O500465,P1008,2024-04-11,2024-04-12,2024-04-14,False,Delivered
S700429,O500466,P1002,2024-04-27,2024-05-01,2024-04-28,True,Delivered
S700430,O500467,P1003,2024-10-15,2024-10-18,2024-10-15,True,Delivered
S700431,O500468,P1023,2025-01-13,2025-01-17,2025-01-14,True,Delivered
S700432,O500469,P1009,2025-10-15,2025-10-22,2025-10-17,True,Delivered
S700433,O500470,P1002,2025-10-21,2025-10-29,2025-10-24,True,Delivered
S700434,O500471,P1005,2024-01-03,2024-01-05,2024-01-09,False,In-Transit
S700435,O500472,P1000,2025-06-02,2025-06-08,2025-06-08,False,In-Transit
S700436,O500473,P1013,2024-08-06,2024-08-09,2024-08-13,False,Delivered
S700437,O500474,P1014,2024-05-26,2024-05-31,2024-05-27,True,Cancelled
S700438,O500475,P1009,2025-02-11,2025-02-13,2025-02-12,True,Delivered
S700439,O500476,P1018,2024-01-26,2024-01-29,2024-01-28,True,In-Transit
S700440,O500477,P1012,2024-09-02,2024-09-10,2024-09-05,True,Delivered
S700441,O500478,P1023,2025-02-07,2025-02-10,2025-02-14,False,Delivered
S700442,O500479,P1019,2024-07-17,2024-07-21,2024-07-19,True,Delivered
S700443,O500480,P1001,2025-03-11,2025-03-18,2025-03-12,True,Cancelled
S700444,O500481,P1006,2024-12-04,2024-12-12,2024-12-05,True,Delivered
S700445,O500482,P1018,2025-08-08,2025-08-11,2025-08-14,False,Delivered
S700446,O500484,P1018,2024-02-11,2024-02-16,2024-02-16,False,In-Transit
S700447,O500485,P1008,2025-01-23,2025-01-28,2025-01-27,True,Cancelled
S700448,O500486,P1000,2024-07-07,2024-07-11,2024-07-13,False,In-Transit
S700449,O500487,P1019,2025-06-01,2025-06-03,2025-06-07,False,Delivered
S700450,O500488,P1019,2024-03-11,2024-03-16,2024-03-11,True,Delivered
S700451,O500489,P1015,2025-02-26,2025-03-03,2025-03-03,False,Delivered
S700452,O500490,P1010,2025-12-26,2025-12-29,2025-12-27,True,Cancelled
S700453,O500492,P1018,2024-08-08,2024-08-12,2024-08-12,False,Delivered
S700454,O500493,P1016,2025-09-11,2025-09-16,2025-09-12,True,Delivered
S700455,O500494,P1016,2025-01-26,2025-01-31,2025-01-28,True,Delivered
S700456,O500495,P1004,2024-05-07,2024-05-14,2024-05-10,True,Delivered
S700457,O500496,P1018,2024-06-04,2024-06-08,2024-06-08,False,Delivered
S700458,O500497,P1018,2025-07-14,2025-07-15,2025-07-17,False,Delivered
S700459,O500498,P1021,2025-09-21,2025-09-25,2025-09-22,True,Delivered
S700460,O500499,P1014,2024-09-21,2024-09-24,2024-09-25,False,Cancelled
S700461,O500500,P1018,2024-12-13,2024-12-19,2024-12-15,True,Delivered
S700462,O500501,P1010,2025-07-26,2025-07-29,2025-07-31,False,In-Transit
S700463,O500502,P1017,2024-05-11,2024-05-19,2024-05-13,True,Delivered
S700464,O500503,P1017,2024-05-31,2024-06-02,2024-06-06,False,Delivered
S700465,O500504,P1019,2025-07-20,2025-07-25,2025-07-25,False,Delivered
S700466,O500505,P1021,2024-05-17,2024-05-23,2024-05-19,True,Delivered
S700467,O500506,P1000,2025-07-17,2025-07-20,2025-07-19,True,Delivered
S700468,O500507,P1019,2024-12-31,2025-01-08,2025-01-02,True,Delivered
S700469,O500508,P1019,2025-12-25,2025-12-29,2025-12-27,True,Delivered
S700470,O500509,P1013,2024-01-27,2024-02-05,2024-01-28,True,Delivered
S700471,O500510,P1012,2025-11-22,2025-11-28,2025-11-27,True,Delivered
S700472,O500511,P1018,2024-06-13,2024-06-15,2024-06-20,False,Delivered-Returned
S700473,O500512,P1011,2024-01-27,2024-01-29,2024-01-29,False,Delivered
S700474,O500513,P1010,2025-06-13,2025-06-15,2025-06-14,True,In-Transit
S700475,O500514,P1020,2025-01-24,2025-01-31,2025-01-29,True,Delivered
S700476,O500515,P1019,2025-09-04,2025-09-11,2025-09-05,True,In-Transit
S700477,O500518,P1008,2025-02-20,2025-02-23,2025-02-21,True,Delivered
S700478,O500519,P1003,2025-10-06,2025-10-09,2025-10-10,False,Delivered
S700479,O500521,P1005,2025-08-05,2025-08-12,2025-08-09,True,Delivered
S700480,O500522,P1005,2025-10-26,2025-11-02,2025-10-27,True,Delivered
S700481,O500523,P1006,2025-09-28,2025-10-05,2025-10-02,True,Delivered
S700482,O500524,P1012,2025-01-06,2025-01-09,2025-01-10,False,Delivered
S700483,O500525,P1004,2025-05-25,2025-05-30,2025-05-28,True,Delivered
S700484,O500526,P1003,2025-01-19,2025-01-22,2025-01-22,False,Delivered
S700485,O500527,P1009,2025-05-08,2025-05-10,2025-05-10,False,Delivered
S700486,O500528,P1005,2025-02-20,2025-02-26,2025-02-23,True,Delivered
S700487,O500529,P1004,2025-01-18,2025-01-25,2025-01-22,True,Delivered
S700488,O500530,P1022,2024-11-16,2024-11-21,2024-11-20,True,Delivered
S700489,O500531,P1014,2025-04-22,2025-04-29,2025-04-29,False,Delivered
S700490,O500532,P1000,2025-07-03,2025-07-06,2025-07-10,False,Delivered
S700491,O500533,P1002,2025-11-02,2025-11-09,2025-11-09,False,Delivered-Returned
S700492,O500534,P1020,2025-03-25,2025-03-28,2025-03-29,False,Delivered
S700493,O500535,P1006,2024-03-16,2024-03-19,2024-03-21,False,Delivered
S700494,O500536,P1003,2025-03-06,2025-03-15,2025-03-08,True,Delivered
S700495,O500537,P1016,2024-08-20,2024-08-27,2024-08-20,True,Cancelled
S700496,O500539,P1009,2024-02-23,2024-02-29,2024-02-24,True,Delivered
S700497,O500540,P1018,2025-03-08,2025-03-14,2025-03-11,True,Delivered
S700498,O500541,P1010,2025-11-23,2025-11-29,2025-11-28,True,Delivered
S700499,O500542,P1002,2025-01-05,2025-01-11,2025-01-09,True,Delivered
S700500,O500543,P1019,2024-11-23,2024-11-26,2024-11-24,True,Delivered
S700501,O500544,P1022,2024-03-07,2024-03-11,2024-03-07,True,In-Transit
S700502,O500545,P1024,2025-05-09,2025-05-11,2025-05-12,False,In-Transit
S700503,O500546,P1002,2024-02-12,2024-02-16,2024-02-15,True,Delivered
S700504,O500547,P1014,2025-09-06,2025-09-08,2025-09-11,False,Delivered
S700505,O500548,P1015,2025-08-21,2025-08-24,2025-08-24,False,Delivered
S700506,O500549,P1001,2025-12-27,2025-12-29,2025-12-26,True,Delivered
S700507,O500550,P1023,2024-07-28,2024-07-29,2024-07-30,False,Delivered
S700508,O500551,P1002,2024-04-29,2024-05-02,2024-05-02,False,Delivered
S700509,O500552,P1006,2024-08-08,2024-08-12,2024-08-09,True,Delivered
S700510,O500553,P1024,2025-08-08,2025-08-11,2025-08-14,False,Delivered
S700511,O500554,P1013,2024-06-08,2024-06-14,2024-06-11,True,Delivered
S700512,O500555,P1016,2025-10-10,2025-10-14,2025-10-11,True,Delivered-Returned
S700513,O500556,P1012,2024-04-23,2024-04-30,2024-04-23,True,In-Transit
S700514,O500557,P1018,2024-02-07,2024-02-13,2024-02-08,True,Delivered
S700515,O500558,P1002,2024-06-10,2024-06-15,2024-06-13,True,Delivered
S700516,O500560,P1001,2025-03-17,2025-03-21,2025-03-19,True,Delivered-Returned
S700517,O500561,P1004,2024-09-18,2024-09-20,2024-09-20,False,Delivered
S700518,O500562,P1012,2025-04-26,2025-04-28,2025-04-29,False,Cancelled
S700519,O500563,P1011,2025-04-20,2025-04-21,2025-04-23,False,Delivered
S700520,O500564,P1003,2025-02-10,2025-02-17,2025-02-16,True,Delivered
S700521,O500565,P1019,2025-01-12,2025-01-13,2025-01-14,False,Delivered
S700522,O500566,P1007,2024-03-15,2024-03-18,2024-03-22,False,Delivered
S700523,O500567,P1021,2024-07-08,2024-07-13,2024-07-12,True,Delivered
S700524,O500568,P1000,2025-01-21,2025-01-24,2025-01-22,True,Delivered-Returned
S700525,O500569,P1005,2024-04-09,2024-04-14,2024-04-11,True,In-Transit
S700526,O500570,P1007,2024-12-13,2024-12-20,2024-12-16,True,Delivered
S700527,O500571,P1014,2024-03-26,2024-03-28,2024-03-31,False,Cancelled
S700528,O500572,P1010,2025-07-30,2025-08-06,2025-08-01,True,Delivered
S700529,O500573,P1003,2024-03-18,2024-03-21,2024-03-19,True,Delivered
S700530,O500574,P1014,2024-03-08,2024-03-15,2024-03-10,True,Delivered
S700531,O500575,P1023,2025-04-13,2025-04-18,2025-04-14,True,Delivered
S700532,O500576,P1003,2024-06-12,2024-06-15,2024-06-13,True,Delivered
S700533,O500577,P1006,2024-09-13,2024-09-21,2024-09-20,True,Delivered
S700534,O500578,P1011,2024-08-19,2024-08-23,2024-08-24,False,Delivered
S700535,O500579,P1018,2024-06-08,2024-06-11,2024-06-11,False,Delivered
S700536,O500580,P1003,2025-07-12,2025-07-19,2025-07-12,True,Delivered
S700537,O500581,P1005,2025-05-22,2025-05-24,2025-05-27,False,Delivered
S700538,O500582,P1005,2024-06-23,2024-07-01,2024-06-25,True,Delivered
S700539,O500583,P1015,2025-05-19,2025-05-21,2025-05-18,True,Delivered
S700540,O500584,P1002,2025-06-06,2025-06-10,2025-06-06,True,Delivered
S700541,O500585,P1016,2025-01-29,2025-02-03,2025-02-01,True,Delivered
S700542,O500586,P1010,2025-02-26,2025-03-05,2025-02-28,True,Cancelled
S700543,O500587,P1008,2025-11-15,2025-11-18,2025-11-16,True,Delivered-Returned
S700544,O500588,P1021,2024-11-28,2024-11-30,2024-11-30,False,In-Transit
S700545,O500589,P1020,2024-10-10,2024-10-12,2024-10-13,False,Delivered
S700546,O500590,P1020,2025-01-31,2025-02-05,2025-02-05,False,Cancelled
S700547,O500591,P1022,2025-09-04,2025-09-11,2025-09-10,True,Delivered
S700548,O500592,P1005,2025-06-04,2025-06-09,2025-06-07,True,Delivered
S700549,O500593,P1021,2024-02-24,2024-03-01,2024-02-28,True,Cancelled
S700550,O500594,P1004,2024-12-01,2024-12-05,2024-12-05,False,Delivered
S700551,O500595,P1008,2025-06-24,2025-06-27,2025-07-01,False,Delivered
S700552,O500596,P1013,2024-06-12,2024-06-14,2024-06-15,False,In-Transit
S700553,O500597,P1018,2025-12-25,2025-12-26,2025-12-27,False,Delivered
S700554,O500598,P1014,2025-08-15,2025-08-23,2025-08-14,True,Delivered
S700555,O500599,P1013,2025-09-10,2025-09-14,2025-09-12,True,Delivered
S700556,O500600,P1009,2024-03-01,2024-03-04,2024-03-04,False,Delivered
S700557,O500601,P1014,2025-02-27,2025-02-28,2025-03-04,False,Delivered
S700558,O500602,P1011,2025-01-21,2025-01-27,2025-01-27,False,Delivered
S700559,O500603,P1011,2025-04-05,2025-04-08,2025-04-04,True,Delivered
S700560,O500604,P1014,2025-09-13,2025-09-15,2025-09-16,False,Delivered
S700561,O500605,P1015,2024-09-17,2024-09-18,2024-09-20,False,Cancelled
S700562,O500606,P1008,2025-01-25,2025-01-30,2025-01-28,True,In-Transit
S700563,O500607,P1003,2025-05-11,2025-05-16,2025-05-13,True,Delivered
S700564,O500609,P1010,2025-07-19,2025-07-22,2025-07-22,False,Cancelled
S700565,O500610,P1004,2024-09-05,2024-09-13,2024-09-08,True,Delivered
S700566,O500611,P1004,2025-12-31,2026-01-06,2026-01-04,True,Delivered-Returned
S700567,O500613,P1007,2024-12-26,2025-01-01,2024-12-28,True,Delivered
S700568,O500614,P1018,2025-03-22,2025-03-28,2025-03-24,True,Delivered
S700569,O500615,P1003,2024-02-14,2024-02-15,2024-02-16,False,Delivered
S700570,O500617,P1005,2025-03-12,2025-03-14,2025-03-14,False,Delivered
S700571,O500618,P1009,2025-03-22,2025-03-26,2025-03-23,True,Cancelled
S700572,O500619,P1019,2024-03-29,2024-04-01,2024-03-31,True,Cancelled
S700573,O500620,P1005,2024-07-22,2024-07-29,2024-07-24,True,Delivered
S700574,O500621,P1013,2024-06-27,2024-07-02,2024-07-04,False,Delivered
S700575,O500622,P1019,2025-04-14,2025-04-16,2025-04-16,False,Delivered
S700576,O500623,P1000,2024-08-28,2024-08-31,2024-08-31,False,Delivered
S700577,O500624,P1000,2025-02-23,2025-02-27,2025-02-23,True,Cancelled
S700578,O500625,P1019,2025-06-20,2025-06-26,2025-06-20,True,Cancelled
S700579,O500626,P1006,2025-08-05,2025-08-09,2025-08-10,False,Delivered-Returned
S700580,O500628,P1023,2025-10-24,2025-10-31,2025-10-25,True,Delivered
S700581,O500629,P1022,2024-05-03,2024-05-05,2024-05-03,True,Delivered
S700582,O500630,P1024,2024-01-17,2024-01-20,2024-01-23,False,Delivered
S700583,O500631,P1020,2024-02-04,2024-02-05,2024-02-05,False,Delivered
S700584,O500632,P1009,2024-05-28,2024-06-04,2024-05-28,True,Delivered
S700585,O500633,P1024,2025-09-30,2025-10-03,2025-10-04,False,Cancelled
S700586,O500634,P1008,2024-05-31,2024-06-07,2024-06-07,False,Delivered
S700587,O500635,P1014,2025-05-22,2025-05-26,2025-05-26,False,In-Transit
S700588,O500636,P1000,2024-11-03,2024-11-10,2024-11-04,True,Delivered
S700589,O500637,P1024,2024-01-31,2024-02-05,2024-02-03,True,In-Transit
S700590,O500638,P1014,2024-11-22,2024-11-27,2024-11-23,True,Delivered
S700591,O500639,P1023,2024-01-23,2024-01-27,2024-01-24,True,Delivered
S700592,O500640,P1008,2024-12-14,2024-12-21,2024-12-16,True,Delivered
S700593,O500641,P1007,2025-02-13,2025-02-18,2025-02-15,True,In-Transit
S700594,O500642,P1013,2025-01-17,2025-01-22,2025-01-19,True,Delivered
S700595,O500643,P1021,2024-07-26,2024-07-30,2024-07-26,True,Delivered
S700596,O500644,P1013,2025-07-15,2025-07-19,2025-07-18,True,Delivered
S700597,O500645,P1019,2025-03-13,2025-03-19,2025-03-15,True,Delivered
S700598,O500646,P1005,2024-07-05,2024-07-08,2024-07-08,False,Delivered
S700599,O500647,P1019,2024-11-13,2024-11-19,2024-11-16,True,Delivered
S700600,O500648,P1018,2024-03-20,2024-03-26,2024-03-24,True,Delivered
S700601,O500649,P1022,2025-11-07,2025-11-09,2025-11-09,False,Delivered
S700602,O500650,P1001,2025-07-06,2025-07-10,2025-07-08,True,Cancelled
S700603,O500652,P1002,2025-05-09,2025-05-19,2025-05-12,True,Delivered
S700604,O500655,P1016,2024-02-09,2024-02-16,2024-02-10,True,Delivered
S700605,O500656,P1018,2025-10-05,2025-10-07,2025-10-08,False,Delivered
S700606,O500657,P1018,2025-12-01,2025-12-03,2025-12-03,False,Delivered
S700607,O500658,P1024,2025-12-14,2025-12-18,2025-12-18,False,Delivered
S700608,O500659,P1021,2025-12-17,2025-12-19,2025-12-22,False,Delivered
S700609,O500660,P1014,2025-11-10,2025-11-13,2025-11-12,True,Delivered
S700610,O500661,P1021,2025-06-25,2025-06-27,2025-06-27,False,Delivered
S700611,O500662,P1001,2024-02-11,2024-02-15,2024-02-14,True,Delivered
S700612,O500663,P1018,2024-12-07,2024-12-12,2024-12-13,False,Delivered
S700613,O500664,P1013,2024-06-28,2024-07-05,2024-07-02,True,Delivered
S700614,O500665,P1023,2024-06-11,2024-06-17,2024-06-12,True,Delivered
S700615,O500666,P1012,2025-08-31,2025-09-06,2025-09-03,True,In-Transit
S700616,O500667,P1004,2025-08-17,2025-08-25,2025-08-19,True,Delivered
S700617,O500668,P1018,2025-01-18,2025-01-23,2025-01-20,True,In-Transit
S700618,O500669,P1023,2025-06-24,2025-07-02,2025-06-29,True,Delivered
S700619,O500670,P1000,2024-04-04,2024-04-06,2024-04-08,False,Delivered
S700620,O500672,P1016,2025-09-23,2025-09-28,2025-09-24,True,Delivered
S700621,O500673,P1013,2024-11-27,2024-12-02,2024-11-30,True,Delivered
S700622,O500674,P1013,2025-02-03,2025-02-08,2025-02-06,True,Delivered
S700623,O500675,P1002,2024-12-05,2024-12-15,2024-12-08,True,Delivered
S700624,O500677,P1014,2025-08-27,2025-08-29,2025-08-31,False,Delivered
S700625,O500678,P1021,2025-07-10,2025-07-18,2025-07-09,True,Delivered
S700626,O500679,P1009,2025-05-16,2025-05-21,2025-05-18,True,Delivered
S700627,O500681,P1002,2025-04-17,2025-04-21,2025-04-19,True,Cancelled
S700628,O500682,P1014,2025-11-29,2025-11-30,2025-11-28,True,Delivered
S700629,O500683,P1016,2025-04-21,2025-04-28,2025-04-23,True,Delivered
S700630,O500684,P1007,2024-12-27,2024-12-31,2024-12-31,False,Delivered
S700631,O500685,P1018,2024-07-17,2024-07-18,2024-07-19,False,Delivered
S700632,O500686,P1023,2025-01-19,2025-01-26,2025-01-19,True,Delivered
S700633,O500687,P1004,2024-09-30,2024-10-06,2024-09-29,True,Delivered
S700634,O500688,P1014,2025-03-23,2025-03-26,2025-03-25,True,Delivered-Returned
