invoice_id,order_id,customer_id,partner_id,invoice_date,due_date,invoice_amount,invoice_status
INV900350,O500598,C100361,P1014,2025-08-17,2025-09-15,5585.03,Paid
INV900351,O500599,C100331,P1013,2025-09-18,2025-10-15,5371.9,Overdue
INV900352,O500600,C100530,P1009,2024-03-02,2024-03-19,17416.17,Open
INV900353,O500601,C100519,P1014,2025-02-27,2025-04-01,16638.08,Open
INV900354,O500602,C100632,P1011,2025-01-29,2025-02-23,5535.06,Open
INV900355,O500603,C100386,P1011,2025-04-11,2025-05-19,1687.09,Open
INV900356,O500607,C100657,P1003,2025-05-16,2025-06-23,4284.76,Paid
INV900357,O500608,C100791,P1007,2025-07-07,2025-07-23,1031.64,Paid
INV900358,O500611,C100046,P1004,2026-01-06,2026-02-05,13962.28,Open
INV900359,O500612,C100034,P1023,2024-01-13,2024-02-27,5161.61,Paid
INV900360,O500613,C100541,P1007,2024-12-30,2025-01-14,9373.93,Overdue
INV900361,O500615,C100226,P1003,2024-02-14,2024-03-01,1116.48,Paid
INV900362,O500616,C100151,P1024,2024-11-28,2025-01-05,14189.91,Paid
INV900363,O500617,C100055,P1005,2025-03-13,2025-04-21,11570.77,Open
INV900364,O500621,C100585,P1013,2024-07-06,2024-07-30,3190.09,Paid
INV900365,O500623,C100413,P1000,2024-09-05,2024-10-03,13694.79,Open
INV900366,O500626,C100636,P1006,2025-08-14,2025-09-01,5040.73,Open
INV900367,O500627,C100461,P1022,2024-05-20,2024-06-08,8989.38,Overdue
INV900368,O500628,C100277,P1023,2025-10-24,2025-11-20,14823.36,Open
INV900369,O500629,C100005,P1022,2024-05-10,2024-06-18,15950.97,Open
INV900370,O500630,C100651,P1024,2024-01-17,2024-02-24,14913.02,Open
INV900371,O500631,C100741,P1020,2024-02-07,2024-03-05,11704.53,Open
INV900372,O500632,C100384,P1009,2024-06-01,2024-07-16,2881.77,Paid
INV900373,O500636,C100469,P1000,2024-11-04,2024-11-21,921.62,Open
INV900374,O500638,C100156,P1014,2024-11-25,2024-12-10,1884.22,Open
INV900375,O500640,C100328,P1008,2024-12-16,2025-01-07,4762.78,Open
INV900376,O500642,C100428,P1013,2025-01-17,2025-02-11,2177.91,Paid
INV900377,O500643,C100606,P1021,2024-08-03,2024-09-02,2576.94,Paid
INV900378,O500645,C100754,P1019,2025-03-18,2025-04-25,2645.66,Open
INV900379,O500646,C100210,P1005,2024-07-07,2024-07-27,3398.07,Paid
INV900380,O500647,C100416,P1019,2024-11-22,2025-01-02,7176.96,Paid
INV900381,O500648,C100168,P1018,2024-03-28,2024-05-05,5341.99,Paid
INV900382,O500649,C100284,P1022,2025-11-13,2025-11-29,9271.41,Open
INV900383,O500651,C100035,P1009,2024-08-01,2024-09-03,7561.34,Open
INV900384,O500652,C100386,P1002,2025-05-16,2025-05-31,4582.49,Open
INV900385,O500654,C100455,P1018,2025-03-27,2025-05-08,12421.05,Open
INV900386,O500655,C100304,P1016,2024-02-18,2024-03-09,3490.23,Open
INV900387,O500656,C100302,P1018,2025-10-10,2025-11-01,2033.2,Overdue
INV900388,O500657,C100727,P1018,2025-11-30,2026-01-12,7415.45,Overdue
INV900389,O500658,C100192,P1024,2025-12-19,2026-01-19,3410.48,Open
INV900390,O500659,C100384,P1021,2025-12-21,2026-01-19,3646.68,Open
INV900391,O500660,C100291,P1014,2025-11-19,2025-12-05,11308.06,Open
INV900392,O500661,C100612,P1021,2025-06-26,2025-07-13,6663.45,Open
INV900393,O500665,C100078,P1023,2024-06-13,2024-07-05,16807.07,Open
INV900394,O500666,C100300,P1012,2025-09-08,2025-10-12,8506.99,Overdue
INV900395,O500669,C100714,P1023,2025-06-24,2025-07-24,5045.43,Paid
INV900396,O500670,C100717,P1000,2024-04-05,2024-05-16,5365.9,Open
INV900397,O500671,C100339,P1001,2024-06-15,2024-07-05,19633.54,Open
INV900398,O500672,C100615,P1016,2025-09-30,2025-11-12,2667.89,Open
INV900399,O500676,C100073,P1014,2024-05-27,2024-07-03,19756.56,Open
INV900400,O500677,C100186,P1014,2025-09-06,2025-09-30,2763.76,Paid
INV900401,O500678,C100342,P1021,2025-07-09,2025-08-01,3049.27,Overdue
INV900402,O500679,C100715,P1009,2025-05-20,2025-06-22,4962.41,Open
INV900403,O500682,C100022,P1014,2025-12-05,2025-12-27,5652.91,Open
INV900404,O500683,C100474,P1016,2025-04-27,2025-05-17,2959.04,Paid
INV900405,O500685,C100262,P1018,2024-07-20,2024-09-01,3916.3,Paid
INV900406,O500686,C100796,P1023,2025-01-17,2025-02-13,6344.5,Open
INV900407,O500687,C100421,P1004,2024-10-05,2024-10-22,4437.13,Open
INV900408,O500689,C100039,P1017,2024-02-06,2024-02-22,4272.59,Open
INV900409,O500690,C100310,P1000,2024-05-25,2024-06-22,13615.61,Open
INV900410,O500692,C100342,P1009,2024-10-14,2024-11-11,1103.4,Open
INV900411,O500693,C100331,P1003,2024-11-21,2024-12-14,14136.55,Open
INV900412,O500694,C100703,P1008,2025-02-10,2025-03-17,2341.4,Open
INV900413,O500695,C100267,P1003,2024-11-20,2025-01-03,6469.39,Open
INV900414,O500698,C100511,P1008,2025-07-14,2025-08-17,13126.7,Paid
INV900415,O500699,C100030,P1019,2024-06-03,2024-07-16,5036.3,Paid
INV900416,O500700,C100067,P1000,2024-10-07,2024-11-21,5331.49,Paid
INV900417,O500701,C100134,P1014,2025-03-15,2025-04-25,5390.31,Paid
INV900418,O500702,C100621,P1017,2025-10-09,2025-11-09,8300.31,Open
INV900419,O500703,C100167,P1020,2024-06-19,2024-07-26,2795.5,Open
INV900420,O500704,C100794,P1005,2025-03-14,2025-04-03,2427.02,Open
INV900421,O500706,C100746,P1019,2024-03-03,2024-03-18,4665.55,Open
INV900422,O500707,C100197,P1019,2025-07-25,2025-08-24,6818.96,Paid
INV900423,O500708,C100338,P1004,2025-06-18,2025-07-12,11022.79,Disputed
INV900424,O500713,C100595,P1003,2024-11-19,2024-12-28,3143.06,Open
INV900425,O500714,C100709,P1006,2024-08-19,2024-09-15,3093.94,Open
INV900426,O500715,C100548,P1003,2025-08-27,2025-09-13,7701.58,Open
INV900427,O500716,C100646,P1018,2024-11-06,2024-12-03,8762.51,Open
INV900428,O500718,C100345,P1009,2025-01-30,2025-03-13,6408.89,Overdue
INV900429,O500719,C100683,P1013,2025-07-16,2025-08-02,2743.79,Open
INV900430,O500720,C100486,P1015,2024-07-27,2024-08-23,10029.93,Paid
INV900431,O500721,C100489,P1004,2025-11-26,2025-12-23,8933.77,Paid
INV900432,O500723,C100491,P1022,2025-05-01,2025-05-16,6890.32,Paid
INV900433,O500724,C100101,P1000,2025-12-03,2025-12-28,11661.25,Open
INV900434,O500729,C100379,P1005,2024-12-06,2024-12-22,9347.56,Overdue
INV900435,O500730,C100496,P1014,2025-12-17,2026-01-04,11841.52,Open
INV900436,O500731,C100190,P1005,2024-11-06,2024-12-07,5834.26,Paid
INV900437,O500733,C100550,P1009,2025-01-26,2025-03-08,9817.54,Paid
INV900438,O500736,C100798,P1010,2025-01-18,2025-02-02,15326.71,Open
INV900439,O500737,C100121,P1014,2024-03-25,2024-05-02,9166.75,Paid
INV900440,O500738,C100462,P1000,2024-11-02,2024-12-03,2874.76,Open
INV900441,O500739,C100121,P1001,2024-11-01,2024-11-27,10228.78,Paid
INV900442,O500740,C100565,P1012,2025-09-03,2025-10-07,6055.11,Paid
INV900443,O500742,C100459,P1009,2025-09-11,2025-10-24,6234.4,Open
INV900444,O500744,C100553,P1020,2025-04-27,2025-06-09,9125.64,Open
INV900445,O500746,C100412,P1011,2024-08-07,2024-09-02,10027.66,Overdue
INV900446,O500747,C100433,P1010,2025-11-19,2025-12-21,3715.69,Overdue
INV900447,O500749,C100238,P1016,2024-02-04,2024-02-21,17691.96,Open
INV900448,O500750,C100565,P1019,2025-07-03,2025-08-17,4451.49,Paid
INV900449,O500751,C100441,P1013,2025-04-07,2025-05-15,1754.06,Paid
INV900450,O500753,C100748,P1021,2024-12-06,2025-01-07,6131.19,Paid
INV900451,O500754,C100324,P1007,2024-01-15,2024-01-30,4629.51,Paid
INV900452,O500756,C100779,P1000,2024-11-12,2024-12-22,2950.77,Paid
INV900453,O500757,C100461,P1019,2024-07-02,2024-08-07,6249.02,Overdue
INV900454,O500758,C100169,P1009,2025-11-07,2025-12-17,11975.5,Overdue
INV900455,O500759,C100334,P1000,2024-04-04,2024-05-12,8606.25,Open
INV900456,O500760,C100037,P1020,2025-10-15,2025-11-02,3452.05,Paid
INV900457,O500762,C100218,P1024,2024-04-07,2024-04-29,7656.73,Open
INV900458,O500763,C100738,P1021,2024-07-21,2024-08-31,8029.44,Paid
INV900459,O500766,C100149,P1015,2024-09-02,2024-09-28,13014.82,Open
INV900460,O500767,C100079,P1004,2025-01-29,2025-03-09,3676.79,Overdue
INV900461,O500768,C100538,P1008,2025-01-27,2025-02-22,4236.53,Paid
INV900462,O500769,C100612,P1012,2024-01-06,2024-01-22,2144.34,Open
INV900463,O500770,C100212,P1003,2024-04-04,2024-04-26,1247.07,Open
INV900464,O500771,C100008,P1018,2024-05-07,2024-05-26,2885.18,Open
INV900465,O500774,C100464,P1020,2024-08-21,2024-09-23,5374.94,Paid
INV900466,O500775,C100067,P1015,2025-02-13,2025-03-14,4687.25,Open
INV900467,O500776,C100091,P1002,2024-08-23,2024-10-07,4949.09,Overdue
INV900468,O500777,C100085,P1000,2024-08-30,2024-10-06,10349.52,Paid
INV900469,O500781,C100551,P1003,2024-06-13,2024-07-25,6699.15,Overdue
INV900470,O500785,C100656,P1014,2025-11-19,2025-12-24,6039.1,Disputed
INV900471,O500786,C100390,P1020,2024-10-22,2024-11-11,1309.16,Paid
INV900472,O500787,C100681,P1019,2024-03-29,2024-05-04,2319.49,Open
INV900473,O500793,C100286,P1017,2025-12-28,2026-02-04,3821.6,Disputed
INV900474,O500796,C100309,P1005,2025-04-19,2025-05-15,3545.47,Open
INV900475,O500799,C100332,P1009,2025-12-30,2026-01-16,12783.59,Open
INV900476,O500802,C100161,P1014,2024-10-20,2024-11-17,6437.68,Open
INV900477,O500803,C100048,P1005,2025-12-21,2026-01-22,2774.75,Overdue
INV900478,O500804,C100058,P1014,2024-10-24,2024-11-24,4732.07,Paid
INV900479,O500805,C100088,P1007,2024-06-04,2024-07-15,1727.49,Open
INV900480,O500807,C100032,P1007,2025-04-01,2025-04-26,15399.54,Paid
INV900481,O500811,C100665,P1004,2024-10-07,2024-11-02,6983.66,Paid
INV900482,O500812,C100784,P1010,2024-11-22,2024-12-16,8013.83,Open
INV900483,O500817,C100298,P1008,2025-12-29,2026-01-24,2737.35,Paid
INV900484,O500819,C100278,P1023,2024-10-10,2024-11-02,2659.74,Overdue
INV900485,O500821,C100514,P1005,2025-04-23,2025-05-30,14068.77,Open
INV900486,O500822,C100570,P1022,2024-08-09,2024-09-07,8364.09,Open
INV900487,O500823,C100521,P1010,2025-12-15,2026-01-11,14101.81,Open
INV900488,O500827,C100336,P1011,2025-11-05,2025-11-24,13910.16,Disputed
INV900489,O500828,C100713,P1017,2024-10-20,2024-12-03,4144.33,Paid
INV900490,O500830,C100539,P1021,2025-03-28,2025-04-22,5320.63,Open
INV900491,O500831,C100207,P1009,2025-05-31,2025-07-02,6693.84,Open
INV900492,O500834,C100109,P1006,2025-01-22,2025-03-06,13787.75,Open
INV900493,O500835,C100490,P1015,2025-02-01,2025-02-28,18243.35,Open
INV900494,O500837,C100322,P1010,2025-05-10,2025-06-21,2588.79,Open
INV900495,O500838,C100477,P1019,2024-03-27,2024-04-25,13874.54,Open
INV900496,O500840,C100748,P1024,2024-09-05,2024-09-24,14672.62,Paid
INV900497,O500841,C100178,P1006,2024-04-24,2024-05-14,8787.77,Open
INV900498,O500843,C100620,P1013,2024-06-27,2024-07-16,3206.13,Paid
INV900499,O500844,C100123,P1023,2024-07-10,2024-07-25,6547.21,Paid
INV900500,O500845,C100198,P1005,2025-09-26,2025-11-10,6716.28,Paid
INV900501,O500846,C100329,P1004,2025-10-05,2025-10-23,16404.31,Overdue
INV900502,O500847,C100654,P1021,2024-01-28,2024-03-01,4330.95,Paid
INV900503,O500850,C100679,P1011,2025-07-22,2025-08-27,4255.71,Overdue
INV900504,O500851,C100378,P1010,2026-01-02,2026-02-08,6412.07,Open
INV900505,O500852,C100708,P1016,2025-02-17,2025-04-03,6239.67,Open
INV900506,O500853,C100616,P1018,2024-01-07,2024-02-01,6350.93,Disputed
INV900507,O500854,C100137,P1006,2025-10-03,2025-11-06,3092.57,Paid
INV900508,O500855,C100306,P1000,2024-05-07,2024-06-09,2879.16,Open
INV900509,O500856,C100020,P1001,2024-04-05,2024-05-07,14330.55,Paid
INV900510,O500857,C100190,P1008,2025-05-08,2025-06-20,19588.79,Disputed
INV900511,O500858,C100018,P1017,2025-03-27,2025-05-09,8470.21,Paid
INV900512,O500860,C100003,P1015,2024-05-05,2024-06-15,3358.31,Open
INV900513,O500861,C100537,P1011,2025-03-17,2025-04-10,8993.0,Disputed
INV900514,O500862,C100327,P1006,2024-07-15,2024-08-15,6034.14,Paid
INV900515,O500863,C100375,P1018,2025-05-20,2025-07-01,7813.29,Open
INV900516,O500864,C100611,P1018,2024-10-27,2024-12-02,13712.57,Overdue
INV900517,O500867,C100366,P1009,2024-10-03,2024-11-17,23249.75,Open
INV900518,O500871,C100239,P1015,2025-03-18,2025-04-07,4002.27,Paid
INV900519,O500875,C100664,P1003,2025-02-19,2025-03-08,4541.43,Overdue
INV900520,O500876,C100338,P1013,2025-06-10,2025-07-01,3744.19,Open
INV900521,O500877,C100076,P1024,2025-10-13,2025-11-22,1234.46,Paid
INV900522,O500878,C100488,P1015,2025-11-08,2025-12-17,5691.11,Paid
INV900523,O500880,C100422,P1011,2025-07-30,2025-09-10,6296.75,Paid
INV900524,O500881,C100021,P1023,2024-12-11,2025-01-03,8765.9,Open
INV900525,O500884,C100689,P1021,2025-06-09,2025-06-29,2932.99,Overdue
INV900526,O500886,C100602,P1014,2025-11-04,2025-12-12,3047.67,Open
INV900527,O500887,C100623,P1010,2024-06-27,2024-07-15,4291.33,Open
INV900528,O500889,C100169,P1023,2024-01-12,2024-02-23,12840.47,Paid
INV900529,O500890,C100003,P1016,2024-04-27,2024-06-01,3658.7,Open
INV900530,O500891,C100452,P1003,2025-12-24,2026-01-29,3723.56,Overdue
INV900531,O500892,C100139,P1003,2025-09-06,2025-10-15,13652.67,Disputed
INV900532,O500893,C100733,P1002,2024-06-13,2024-07-09,6967.68,Paid
INV900533,O500894,C100072,P1007,2024-04-07,2024-05-22,8411.64,Open
INV900534,O500896,C100629,P1006,2025-12-28,2026-01-13,2519.68,Disputed
INV900535,O500897,C100142,P1019,2024-05-05,2024-05-21,10654.29,Paid
INV900536,O500900,C100074,P1012,2025-07-07,2025-08-05,12516.81,Disputed
INV900537,O500902,C100200,P1023,2024-04-08,2024-05-19,15119.27,Disputed
INV900538,O500904,C100361,P1022,2025-02-07,2025-02-26,9448.57,Paid
INV900539,O500905,C100389,P1018,2025-08-12,2025-09-06,4829.88,Paid
INV900540,O500906,C100277,P1009,2024-01-17,2024-02-20,11298.46,Overdue
INV900541,O500907,C100649,P1011,2025-12-05,2025-12-31,6289.09,Paid
INV900542,O500908,C100076,P1010,2025-04-22,2025-06-06,4260.6,Open
INV900543,O500912,C100445,P1000,2024-03-10,2024-04-08,20913.69,Open
INV900544,O500915,C100365,P1008,2024-04-19,2024-06-02,8682.13,Paid
INV900545,O500917,C100258,P1024,2025-11-08,2025-12-21,2149.5,Paid
INV900546,O500918,C100756,P1016,2025-08-11,2025-09-03,12037.37,Paid
INV900547,O500920,C100062,P1018,2024-05-27,2024-06-24,2110.49,Paid
INV900548,O500921,C100295,P1009,2024-09-11,2024-10-24,11942.89,Open
INV900549,O500923,C100136,P1016,2024-04-26,2024-05-21,16196.24,Paid
INV900550,O500927,C100701,P1000,2024-06-30,2024-07-26,8255.19,Overdue
INV900551,O500929,C100226,P1015,2025-10-31,2025-11-27,18031.03,Paid
INV900552,O500931,C100187,P1006,2025-08-10,2025-09-11,13156.85,Disputed
INV900553,O500936,C100432,P1012,2025-06-29,2025-07-28,15910.93,Paid
INV900554,O500939,C100429,P1009,2024-07-06,2024-08-12,12247.55,Overdue
INV900555,O500946,C100578,P1018,2024-04-30,2024-05-27,5487.23,Open
INV900556,O500949,C100769,P1013,2024-05-24,2024-06-21,6766.01,Paid
INV900557,O500950,C100162,P1011,2024-07-09,2024-08-21,12583.03,Open
INV900558,O500951,C100593,P1021,2024-12-10,2025-01-14,7697.26,Paid
INV900559,O500953,C100569,P1009,2025-04-24,2025-06-08,11122.17,Open
INV900560,O500954,C100476,P1024,2024-07-11,2024-07-27,6347.79,Paid
INV900561,O500955,C100345,P1020,2024-04-05,2024-04-26,12459.37,Open
INV900562,O500956,C100652,P1021,2024-07-13,2024-08-07,4043.36,Open
INV900563,O500957,C100673,P1001,2025-11-17,2025-12-04,16086.86,Paid
INV900564,O500959,C100071,P1007,2025-01-08,2025-01-23,6488.78,Open
INV900565,O500962,C100693,P1002,2024-06-01,2024-06-27,13466.99,Overdue
INV900566,O500963,C100289,P1000,2025-04-26,2025-05-11,17746.04,Open
INV900567,O500964,C100592,P1004,2025-05-20,2025-06-22,5630.66,Paid
INV900568,O500966,C100176,P1018,2024-06-12,2024-07-22,6560.94,Overdue
INV900569,O500971,C100020,P1013,2025-04-01,2025-04-23,4397.33,Open
INV900570,O500972,C100362,P1021,2025-09-03,2025-10-16,2209.29,Open
INV900571,O500973,C100578,P1014,2024-07-29,2024-09-09,5433.3,Paid
INV900572,O500976,C100600,P1023,2025-06-13,2025-07-09,11322.11,Open
INV900573,O500977,C100513,P1020,2025-03-24,2025-04-30,12660.9,Paid
INV900574,O500980,C100576,P1024,2025-07-06,2025-08-19,4391.92,Open
INV900575,O500981,C100660,P1018,2024-06-25,2024-07-13,3851.05,Open
INV900576,O500982,C100570,P1012,2025-01-05,2025-02-15,7224.42,Open
INV900577,O500985,C100275,P1024,2025-02-05,2025-03-09,7263.45,Disputed
INV900578,O500986,C100710,P1001,2025-11-18,2026-01-01,2975.62,Open
INV900579,O500989,C100678,P1009,2025-03-25,2025-05-02,11573.94,Open
INV900580,O500990,C100524,P1003,2025-03-26,2025-05-05,10365.39,Open
INV900581,O500992,C100012,P1022,2025-11-15,2025-12-27,10763.64,Paid
INV900582,O500994,C100408,P1020,2024-04-15,2024-05-01,20692.43,Open
INV900583,O500995,C100145,P1003,2024-08-23,2024-10-06,12929.39,Overdue
INV900584,O500996,C100416,P1019,2025-11-09,2025-12-10,7814.88,Open
INV900585,O500997,C100277,P1009,2025-02-08,2025-03-01,4898.45,Overdue
INV900586,O500998,C100168,P1001,2025-09-30,2025-10-20,3481.21,Overdue
INV900587,O500999,C100616,P1010,2025-02-23,2025-04-04,4954.94,Open
INV900588,O501001,C100699,P1023,2024-12-13,2025-01-20,19834.91,Open
INV900589,O501003,C100464,P1020,2025-04-25,2025-05-22,9921.48,Open
INV900590,O501004,C100793,P1007,2024-04-07,2024-04-30,9613.92,Paid
INV900591,O501005,C100090,P1011,2024-06-03,2024-07-04,1755.96,Open
INV900592,O501006,C100741,P1002,2025-09-25,2025-10-24,11780.03,Paid
INV900593,O501008,C100592,P1019,2025-07-14,2025-07-30,2290.47,Open
INV900594,O501009,C100685,P1016,2024-03-16,2024-04-17,17065.07,Open
INV900595,O501010,C100185,P1018,2025-04-01,2025-04-29,14456.57,Paid
INV900596,O501013,C100082,P1006,2025-03-15,2025-04-25,5355.01,Open
INV900597,O501014,C100086,P1000,2024-12-17,2025-01-06,7330.7,Paid
INV900598,O501016,C100482,P1012,2024-07-26,2024-08-11,3345.68,Paid
INV900599,O501018,C100450,P1016,2024-02-22,2024-03-20,10658.04,Open
INV900600,O501019,C100394,P1000,2024-03-08,2024-04-18,1267.05,Overdue
INV900601,O501020,C100696,P1019,2024-10-17,2024-11-29,11916.94,Open
INV900602,O501021,C100137,P1017,2025-07-24,2025-08-27,1768.75,Open
INV900603,O501022,C100721,P1020,2025-04-28,2025-05-29,8688.12,Paid
INV900604,O501023,C100250,P1002,2025-03-10,2025-04-16,5011.87,Overdue
INV900605,O501024,C100220,P1021,2025-02-01,2025-02-21,5077.01,Open
INV900606,O501027,C100345,P1017,2024-03-06,2024-03-24,13033.55,Open
INV900607,O501028,C100264,P1016,2025-07-15,2025-08-07,8236.88,Open
INV900608,O501029,C100353,P1000,2025-07-06,2025-08-11,5162.46,Paid
INV900609,O501032,C100139,P1021,2024-08-23,2024-09-28,1410.9,Open
INV900610,O501033,C100243,P1017,2025-10-19,2025-11-06,2382.33,Overdue
INV900611,O501034,C100385,P1001,2024-12-30,2025-02-06,6304.04,Open
INV900612,O501036,C100168,P1001,2024-11-29,2024-12-22,10874.42,Paid
INV900613,O501038,C100726,P1005,2025-01-25,2025-02-26,686.43,Paid
INV900614,O501040,C100769,P1003,2025-10-10,2025-11-13,13953.89,Paid
INV900615,O501041,C100714,P1021,2025-06-10,2025-07-22,5924.77,Open
INV900616,O501042,C100637,P1005,2025-07-22,2025-08-30,11796.27,Open
INV900617,O501044,C100240,P1002,2024-07-04,2024-07-27,4184.73,Open
INV900618,O501047,C100025,P1017,2024-08-30,2024-10-03,6941.8,Paid
INV900619,O501051,C100684,P1007,2024-10-17,2024-11-09,8514.63,Open
INV900620,O501052,C100083,P1006,2024-09-16,2024-10-02,13243.93,Open
INV900621,O501054,C100759,P1015,2025-03-14,2025-04-20,1164.05,Overdue
INV900622,O501055,C100605,P1022,2024-12-16,2025-01-09,13320.02,Open
INV900623,O501056,C100220,P1010,2024-04-01,2024-05-06,4961.33,Paid
INV900624,O501057,C100535,P1012,2025-03-03,2025-04-01,6117.7,Open
INV900625,O501059,C100652,P1018,2024-08-24,2024-09-24,8881.2,Open
INV900626,O501060,C100344,P1005,2024-11-02,2024-11-25,11315.94,Open
INV900627,O501061,C100566,P1013,2024-04-23,2024-05-21,11451.82,Open
INV900628,O501062,C100308,P1005,2024-10-11,2024-11-25,6431.6,Open
INV900629,O501063,C100203,P1019,2024-07-16,2024-08-04,12247.35,Overdue
INV900630,O501070,C100289,P1009,2024-12-08,2025-01-21,12440.56,Paid
INV900631,O501072,C100680,P1012,2024-10-08,2024-11-22,3917.22,Open
INV900632,O501073,C100379,P1022,2024-02-23,2024-04-03,3366.67,Open
INV900633,O501077,C100171,P1022,2024-06-24,2024-07-28,1908.12,Open
INV900634,O501078,C100693,P1007,2024-04-19,2024-06-01,3730.45,Open
INV900635,O501080,C100142,P1002,2024-04-06,2024-05-10,5312.29,Open
INV900636,O501081,C100006,P1007,2025-05-31,2025-06-24,4805.35,Open
INV900637,O501082,C100589,P1013,2025-06-13,2025-07-23,2881.63,Open
INV900638,O501083,C100695,P1022,2025-04-03,2025-04-24,7290.03,Paid
INV900639,O501084,C100573,P1008,2025-11-06,2025-11-28,7735.05,Paid
INV900640,O501087,C100313,P1009,2024-05-20,2024-06-22,6836.63,Paid
INV900641,O501088,C100732,P1007,2025-03-07,2025-03-28,18189.46,Open
INV900642,O501089,C100640,P1001,2025-04-16,2025-05-24,9677.24,Open
INV900643,O501090,C100639,P1022,2025-10-28,2025-11-13,7838.36,Open
INV900644,O501091,C100326,P1002,2024-10-14,2024-11-08,3116.97,Paid
INV900645,O501092,C100257,P1005,2024-06-26,2024-08-04,8335.22,Overdue
INV900646,O501093,C100657,P1003,2025-11-11,2025-12-11,4832.17,Paid
INV900647,O501096,C100049,P1017,2024-11-24,2024-12-28,3646.69,Disputed
INV900648,O501098,C100060,P1000,2024-10-20,2024-11-15,1127.37,Open
INV900649,O501100,C100133,P1000,2024-06-07,2024-07-21,3579.6,Open
INV900650,O501102,C100345,P1011,2024-05-14,2024-06-07,20404.69,Overdue
INV900651,O501105,C100270,P1010,2025-04-22,2025-05-12,14047.76,Overdue
INV900652,O501107,C100527,P1024,2025-11-11,2025-12-06,17302.09,Paid
INV900653,O501110,C100348,P1011,2024-06-08,2024-07-16,2488.16,Paid
INV900654,O501113,C100677,P1014,2024-03-22,2024-04-20,4587.05,Open
INV900655,O501115,C100413,P1022,2025-04-22,2025-05-07,6590.01,Disputed
INV900656,O501116,C100418,P1012,2024-01-21,2024-02-16,4535.75,Overdue
INV900657,O501117,C100451,P1019,2025-07-31,2025-08-16,10862.78,Open
INV900658,O501119,C100686,P1020,2025-04-01,2025-05-10,7401.86,Open
INV900659,O501120,C100590,P1009,2025-09-24,2025-10-23,734.02,Paid
INV900660,O501126,C100795,P1004,2025-09-17,2025-10-06,8904.86,Paid
INV900661,O501127,C100703,P1000,2024-06-10,2024-07-20,7719.31,Open
INV900662,O501128,C100732,P1010,2025-01-03,2025-02-06,12959.88,Open
