payment_id,invoice_id,payment_date,payment_amount,payment_mode
PAY0000502,INV900697,2025-07-09,1913.76,UPI
PAY0000503,INV900697,2025-07-25,1887.19,Wire
PAY0000504,INV900697,2025-07-09,11448.17,Wire
PAY0000505,INV900698,2025-02-26,392.99,Wire
PAY0000506,INV900698,2025-02-15,876.01,UPI
PAY0000507,INV900698,2025-02-16,1640.69,UPI
PAY0000508,INV900700,2025-11-20,8984.11,UPI
PAY0000509,INV900704,2024-10-28,4924.34,NEFT
PAY0000510,INV900704,2024-10-22,3881.81,Card
PAY0000511,INV900705,2025-12-10,235.88,Wire
PAY0000512,INV900705,2025-12-10,4721.58,Card
PAY0000513,INV900706,2024-04-14,1975.21,Card
PAY0000514,INV900706,2024-04-14,10627.99,NEFT
PAY0000515,INV900709,2024-03-13,283.12,UPI
PAY0000516,INV900709,2024-03-21,7795.93,Wire
PAY0000517,INV900713,2024-07-22,2815.86,UPI
PAY0000518,INV900713,2024-07-11,2680.25,UPI
PAY0000519,INV900713,2024-07-20,4276.97,Wire
PAY0000520,INV900716,2024-07-05,769.52,Card
PAY0000521,INV900716,2024-07-03,490.21,Wire
PAY0000522,INV900716,2024-06-20,7383.36,UPI
PAY0000523,INV900718,2024-08-24,9205.25,Wire
PAY0000524,INV900728,2024-01-29,8190.69,UPI
PAY0000525,INV900729,2024-12-10,12862.2,NEFT
PAY0000526,INV900732,2025-08-03,199.03,NEFT
PAY0000527,INV900732,2025-07-25,2383.39,Wire
PAY0000528,INV900734,2025-08-24,5456.46,NEFT
PAY0000529,INV900735,2024-08-07,10866.21,Wire
PAY0000530,INV900735,2024-07-30,1614.85,Card
PAY0000531,INV900737,2025-04-27,220.78,NEFT
PAY0000532,INV900737,2025-04-21,7541.1,Card
PAY0000533,INV900738,2024-05-06,6573.12,Wire
PAY0000534,INV900739,2024-09-20,8898.43,Wire
PAY0000535,INV900739,2024-09-21,3000.94,Wire
PAY0000536,INV900740,2025-08-21,12896.78,Card
PAY0000537,INV900742,2024-06-08,5222.28,Wire
PAY0000538,INV900743,2025-06-08,1052.43,Card
PAY0000539,INV900743,2025-05-31,287.62,Wire
PAY0000540,INV900743,2025-05-25,907.19,Card
PAY0000541,INV900745,2024-07-22,11424.86,Wire
PAY0000542,INV900745,2024-07-18,318.61,NEFT
PAY0000543,INV900745,2024-07-23,1360.57,Card
PAY0000544,INV900749,2024-04-03,435.68,UPI
PAY0000545,INV900749,2024-04-05,3299.38,UPI
PAY0000546,INV900751,2025-02-12,8785.97,Wire
PAY0000547,INV900752,2024-03-29,2551.24,Wire
PAY0000548,INV900752,2024-04-04,2462.96,NEFT
PAY0000549,INV900755,2025-07-19,16012.28,Wire
PAY0000550,INV900762,2024-01-29,9325.8,UPI
PAY0000551,INV900762,2024-02-05,6665.47,Wire
PAY0000552,INV900763,2025-04-05,193.07,Card
PAY0000553,INV900763,2025-03-22,6066.91,Wire
PAY0000554,INV900763,2025-03-18,935.7,NEFT
PAY0000555,INV900764,2024-06-02,966.33,Wire
PAY0000556,INV900764,2024-05-25,584.12,NEFT
PAY0000557,INV900767,2024-07-26,491.82,Card
PAY0000558,INV900770,2025-07-01,10719.28,NEFT
PAY0000559,INV900770,2025-06-23,1929.79,NEFT
PAY0000560,INV900778,2024-04-14,3198.29,Wire
PAY0000561,INV900781,2024-02-27,17400.15,NEFT
PAY0000562,INV900782,2025-10-14,9167.04,UPI
PAY0000563,INV900787,2024-04-14,652.9,UPI
PAY0000564,INV900787,2024-04-13,63.28,Card
PAY0000565,INV900787,2024-04-25,1698.74,UPI
PAY0000566,INV900790,2024-04-27,2179.01,Card
PAY0000567,INV900792,2025-06-08,1439.05,Wire
PAY0000568,INV900793,2024-04-09,6513.69,NEFT
PAY0000569,INV900795,2024-06-06,6496.43,Wire
PAY0000570,INV900795,2024-06-02,1930.84,NEFT
PAY0000571,INV900796,2025-02-24,2665.74,UPI
PAY0000572,INV900796,2025-02-18,1146.78,Wire
PAY0000573,INV900799,2026-01-16,10364.11,Wire
PAY0000574,INV900800,2025-05-06,1192.99,NEFT
PAY0000575,INV900800,2025-05-15,527.43,NEFT
PAY0000576,INV900800,2025-05-06,511.38,NEFT
PAY0000577,INV900802,2025-02-17,1296.8,Wire
PAY0000578,INV900805,2025-05-27,3287.09,UPI
PAY0000579,INV900805,2025-05-23,767.19,Card
PAY0000580,INV900806,2024-09-18,8520.41,UPI
PAY0000581,INV900807,2024-04-21,12212.34,NEFT
PAY0000582,INV900807,2024-04-11,459.77,NEFT
PAY0000583,INV900807,2024-04-23,1112.71,UPI
PAY0000584,INV900808,2025-07-10,930.07,NEFT
PAY0000585,INV900810,2024-02-05,2207.85,Card
PAY0000586,INV900810,2024-02-12,1048.2,Wire
PAY0000587,INV900810,2024-02-13,265.85,Wire
PAY0000588,INV900812,2025-07-11,740.77,UPI
PAY0000589,INV900812,2025-07-27,292.74,Wire
PAY0000590,INV900812,2025-07-27,691.52,NEFT
PAY0000591,INV900816,2025-11-21,1667.49,NEFT
PAY0000592,INV900816,2025-11-28,919.2,Wire
PAY0000593,INV900816,2025-11-24,400.7,Card
PAY0000594,INV900822,2024-02-15,568.16,Wire
PAY0000595,INV900822,2024-02-09,6539.42,Card
PAY0000596,INV900822,2024-02-10,3336.99,Card
PAY0000597,INV900825,2025-06-15,3599.33,Wire
PAY0000598,INV900828,2025-07-20,6282.49,NEFT
PAY0000599,INV900828,2025-07-18,5467.09,Wire
PAY0000600,INV900829,2024-10-31,20559.02,NEFT
PAY0000601,INV900829,2024-10-23,2663.23,Wire
PAY0000602,INV900833,2024-05-11,7823.03,NEFT
PAY0000603,INV900833,2024-05-19,787.02,NEFT
PAY0000604,INV900833,2024-05-18,1873.7,UPI
PAY0000605,INV900834,2025-02-28,6020.4,Card
PAY0000606,INV900835,2025-01-31,1221.51,UPI
PAY0000607,INV900836,2024-09-05,9798.34,NEFT
PAY0000608,INV900836,2024-08-17,1665.56,Card
PAY0000609,INV900837,2025-09-06,681.45,Card
PAY0000610,INV900837,2025-09-06,577.07,Card
PAY0000611,INV900837,2025-08-31,0.18,Wire
PAY0000612,INV900841,2024-11-20,2780.84,Card
PAY0000613,INV900841,2024-11-21,1017.45,Card
PAY0000614,INV900843,2024-06-24,5894.21,NEFT
PAY0000615,INV900843,2024-06-20,1979.5,Wire
PAY0000616,INV900843,2024-06-16,4198.13,Card
PAY0000617,INV900845,2025-04-03,2494.66,Card
PAY0000618,INV900845,2025-04-16,227.12,Card
PAY0000619,INV900845,2025-04-08,478.48,Card
PAY0000620,INV900847,2025-06-18,5366.54,Wire
PAY0000621,INV900849,2025-12-30,1227.97,Card
PAY0000622,INV900849,2025-12-24,10372.48,Wire
PAY0000623,INV900850,2025-05-18,963.06,NEFT
PAY0000624,INV900850,2025-05-13,3328.05,NEFT
PAY0000625,INV900850,2025-05-26,1929.92,NEFT
PAY0000626,INV900853,2024-07-23,3460.61,UPI
PAY0000627,INV900858,2024-08-16,8034.09,UPI
PAY0000628,INV900858,2024-08-03,1905.52,Card
PAY0000629,INV900858,2024-08-10,1950.17,Card
PAY0000630,INV900861,2025-09-10,4770.19,Card
PAY0000631,INV900861,2025-08-30,548.76,Card
PAY0000632,INV900862,2025-07-19,935.89,Wire
PAY0000633,INV900862,2025-07-23,13521.52,UPI
PAY0000634,INV900864,2024-05-24,1631.58,UPI
PAY0000635,INV900864,2024-06-08,3523.42,NEFT
PAY0000636,INV900865,2024-04-24,1229.46,Card
PAY0000637,INV900865,2024-04-23,6848.79,UPI
PAY0000638,INV900870,2024-05-20,1890.04,Card
PAY0000639,INV900870,2024-05-29,1835.49,Wire
PAY0000640,INV900870,2024-05-26,3359.92,UPI
PAY0000641,INV900873,2025-01-20,1653.9,Card
PAY0000642,INV900873,2025-01-30,8730.96,NEFT
PAY0000643,INV900873,2025-01-22,2889.05,NEFT
PAY0000644,INV900874,2024-05-17,346.24,UPI
PAY0000645,INV900874,2024-05-18,2876.07,UPI
PAY0000646,INV900874,2024-05-12,1120.71,Card
PAY0000647,INV900875,2024-11-27,1701.56,UPI
PAY0000648,INV900886,2025-11-07,2140.28,UPI
PAY0000649,INV900886,2025-11-14,2617.56,Wire
PAY0000650,INV900886,2025-11-15,4523.43,NEFT
PAY0000651,INV900888,2024-03-30,376.21,Card
PAY0000652,INV900888,2024-03-28,297.4,Wire
PAY0000653,INV900888,2024-03-28,781.19,Wire
PAY0000654,INV900894,2024-08-25,1283.15,Card
PAY0000655,INV900894,2024-08-25,442.55,Wire
PAY0000656,INV900894,2024-08-28,5687.26,NEFT
PAY0000657,INV900899,2025-05-17,3521.68,UPI
PAY0000658,INV900899,2025-05-09,2853.32,NEFT
PAY0000659,INV900899,2025-05-09,4680.95,Card
PAY0000660,INV900901,2025-08-22,11788.03,UPI
PAY0000661,INV900908,2024-08-06,12061.88,Card
PAY0000662,INV900912,2024-09-12,1251.12,Wire
PAY0000663,INV900912,2024-09-25,2408.69,UPI
PAY0000664,INV900912,2024-09-20,7617.23,Wire
PAY0000665,INV900917,2024-05-04,1090.33,UPI
PAY0000666,INV900920,2025-03-22,1715.65,NEFT
PAY0000667,INV900922,2025-06-07,367.61,Card
PAY0000668,INV900922,2025-06-15,968.85,Card
PAY0000669,INV900922,2025-06-09,140.41,Card
PAY0000670,INV900924,2025-06-22,9813.1,NEFT
PAY0000671,INV900924,2025-06-11,7695.32,UPI
PAY0000672,INV900925,2024-05-30,8637.69,Card
PAY0000673,INV900926,2025-01-09,3617.19,NEFT
PAY0000674,INV900930,2025-04-23,2580.63,Wire
PAY0000675,INV900930,2025-04-21,354.93,UPI
PAY0000676,INV900931,2024-12-19,13170.57,NEFT
PAY0000677,INV900934,2024-05-22,529.49,Wire
PAY0000678,INV900934,2024-05-07,89.18,UPI
PAY0000679,INV900934,2024-05-07,3399.26,Card
PAY0000680,INV900938,2024-11-11,2217.88,Wire
PAY0000681,INV900940,2024-12-02,228.42,UPI
PAY0000682,INV900940,2024-11-17,521.13,UPI
PAY0000683,INV900941,2024-12-20,7969.85,NEFT
PAY0000684,INV900943,2025-06-28,1613.5,Card
PAY0000685,INV900943,2025-07-07,3754.75,Card
PAY0000686,INV900943,2025-06-28,2478.94,NEFT
PAY0000687,INV900949,2024-12-25,2548.78,UPI
PAY0000688,INV900949,2025-01-11,9686.25,UPI
PAY0000689,INV900951,2024-10-16,7235.62,Wire
PAY0000690,INV900951,2024-10-02,2656.28,UPI
PAY0000691,INV900951,2024-10-06,4224.19,Card
PAY0000692,INV900958,2024-07-12,5037.3,UPI
PAY0000693,INV900958,2024-07-13,7411.42,Card
PAY0000694,INV900959,2024-03-08,4701.59,NEFT
PAY0000695,INV900959,2024-03-25,3.68,UPI
PAY0000696,INV900962,2025-11-13,8779.97,Wire
PAY0000697,INV900962,2025-11-20,1979.32,Wire
PAY0000698,INV900962,2025-11-08,393.86,UPI
PAY0000699,INV900964,2024-06-08,10534.21,UPI
PAY0000700,INV900965,2024-02-01,1639.31,Wire
PAY0000701,INV900965,2024-01-24,111.9,Card
PAY0000702,INV900965,2024-02-03,816.34,Card
PAY0000703,INV900968,2024-03-16,1371.18,Wire
PAY0000704,INV900969,2024-04-20,92.67,Card
PAY0000705,INV900969,2024-04-15,1710.76,Card
PAY0000706,INV900969,2024-04-16,266.33,Card
PAY0000707,INV900974,2025-01-07,12655.56,NEFT
PAY0000708,INV900975,2024-05-30,23088.03,UPI
PAY0000709,INV900979,2024-09-06,1136.99,UPI
PAY0000710,INV900979,2024-08-25,316.37,Wire
PAY0000711,INV900979,2024-09-04,1211.91,UPI
PAY0000712,INV900986,2024-10-29,913.09,NEFT
PAY0000713,INV900986,2024-11-05,761.22,Wire
PAY0000714,INV900989,2025-01-16,129.35,UPI
PAY0000715,INV900989,2025-01-24,2097.8,Wire
PAY0000716,INV900989,2025-01-13,827.49,Card
PAY0000717,INV900990,2024-06-30,10060.56,Wire
PAY0000718,INV900992,2024-02-01,822.91,Wire
PAY0000719,INV900992,2024-01-27,1879.42,NEFT
PAY0000720,INV900992,2024-02-12,1080.15,Card
PAY0000721,INV901001,2025-07-17,4384.12,NEFT
PAY0000722,INV901001,2025-07-07,3842.9,UPI
PAY0000723,INV901003,2024-03-27,4116.58,Wire
PAY0000724,INV901003,2024-03-31,7713.38,Wire
PAY0000725,INV901003,2024-04-08,6554.97,Card
PAY0000726,INV901004,2025-01-05,1609.71,Card
PAY0000727,INV901004,2025-01-12,9492.16,Wire
PAY0000728,INV901008,2025-08-02,2414.94,UPI
PAY0000729,INV901008,2025-08-05,1510.48,Wire
PAY0000730,INV901008,2025-08-16,3431.9,Wire
PAY0000731,INV901013,2024-09-19,2650.69,Wire
PAY0000732,INV901013,2024-09-26,3776.14,UPI
PAY0000733,INV901017,2024-06-01,2121.92,UPI
PAY0000734,INV901017,2024-05-15,1641.47,Card
PAY0000735,INV901019,2025-03-17,4721.65,Wire
PAY0000736,INV901019,2025-03-08,5089.25,UPI
PAY0000737,INV901026,2024-11-04,2152.46,Wire
PAY0000738,INV901026,2024-10-27,1247.25,Wire
PAY0000739,INV901027,2024-04-18,1812.66,NEFT
PAY0000740,INV901027,2024-04-28,5627.27,UPI
PAY0000741,INV901031,2025-02-14,7843.56,UPI
PAY0000742,INV901031,2025-02-10,640.88,Card
PAY0000743,INV901034,2025-01-25,2473.94,UPI
PAY0000744,INV901034,2025-01-15,9010.12,Wire
PAY0000745,INV901035,2025-06-26,6662.04,Wire
PAY0000746,INV901035,2025-06-28,1441.83,Card
PAY0000747,INV901040,2024-02-11,415.68,Card
PAY0000748,INV901040,2024-02-15,8685.16,Card
PAY0000749,INV901040,2024-02-03,2065.76,UPI
PAY0000750,INV901041,2024-04-24,6490.81,Wire
PAY0000751,INV901042,2025-05-20,260.84,NEFT
PAY0000752,INV901042,2025-05-11,2588.21,Wire
PAY0000753,INV901043,2025-03-01,2093.3,UPI
PAY0000754,INV901043,2025-03-06,1833.82,Card
PAY0000755,INV901043,2025-02-17,172.66,NEFT
PAY0000756,INV901044,2024-06-02,2200.14,NEFT
PAY0000757,INV901044,2024-06-11,13142.45,NEFT
PAY0000758,INV901044,2024-06-19,8893.75,UPI
PAY0000759,INV901045,2025-02-25,16362.91,Card
PAY0000760,INV901046,2025-05-23,543.38,Card
PAY0000761,INV901046,2025-05-28,353.55,Wire
PAY0000762,INV901046,2025-05-31,30.23,Card
PAY0000763,INV901047,2025-12-19,8526.73,Card
PAY0000764,INV901047,2025-12-16,964.64,Wire
PAY0000765,INV901047,2025-12-27,3836.99,UPI
PAY0000766,INV901048,2025-02-25,5034.44,NEFT
PAY0000767,INV901053,2025-10-26,2018.33,Card
PAY0000768,INV901053,2025-10-13,321.49,UPI
PAY0000769,INV901053,2025-10-12,93.56,NEFT
PAY0000770,INV901055,2024-07-18,1958.43,Wire
PAY0000771,INV901055,2024-07-04,3940.73,UPI
PAY0000772,INV901055,2024-07-09,837.12,Wire
PAY0000773,INV901058,2024-02-09,6458.04,UPI
PAY0000774,INV901058,2024-02-07,6948.58,Card
PAY0000775,INV901059,2024-07-28,601.17,Card
PAY0000776,INV901059,2024-07-13,9936.21,Card
PAY0000777,INV901059,2024-07-18,928.22,UPI
PAY0000778,INV901062,2024-03-01,12534.63,NEFT
PAY0000779,INV901069,2025-02-04,1617.0,NEFT
PAY0000780,INV901069,2025-01-24,3879.3,Card
PAY0000781,INV901070,2024-12-08,999.5,UPI
PAY0000782,INV901070,2024-12-14,6178.3,NEFT
PAY0000783,INV901070,2024-12-10,8329.61,UPI
PAY0000784,INV901071,2025-02-09,7870.98,Wire
PAY0000785,INV901074,2025-09-04,800.11,UPI
PAY0000786,INV901074,2025-09-12,1802.67,Wire
PAY0000787,INV901074,2025-09-07,1544.05,NEFT
PAY0000788,INV901077,2025-07-04,5441.56,Wire
PAY0000789,INV901078,2025-08-10,410.36,UPI
PAY0000790,INV901078,2025-08-17,5508.41,Card
PAY0000791,INV901080,2025-01-23,2572.86,UPI
PAY0000792,INV901080,2025-01-30,3366.91,Wire
PAY0000793,INV901080,2025-02-01,9333.69,Wire
PAY0000794,INV901087,2024-02-18,2051.96,UPI
PAY0000795,INV901090,2024-08-21,7912.2,NEFT
PAY0000796,INV901090,2024-08-19,7699.56,UPI
PAY0000797,INV901091,2025-10-02,520.1,Card
PAY0000798,INV901091,2025-10-14,4636.03,NEFT
PAY0000799,INV901092,2024-09-22,13658.61,UPI
PAY0000800,INV901098,2025-10-09,1543.06,Wire
PAY0000801,INV901098,2025-10-18,4356.33,UPI
PAY0000802,INV901102,2025-07-06,1605.05,Card
PAY0000803,INV901103,2025-03-13,7867.27,Card
PAY0000804,INV901107,2024-12-11,688.2,Wire
PAY0000805,INV901107,2024-12-14,1552.38,Wire
PAY0000806,INV901109,2025-07-04,555.62,NEFT
PAY0000807,INV901109,2025-07-04,2878.75,NEFT
PAY0000808,INV901121,2024-04-05,3611.69,UPI
PAY0000809,INV901122,2025-10-30,1123.4,UPI
PAY0000810,INV901123,2024-04-26,3830.17,NEFT
PAY0000811,INV901127,2025-07-14,3801.49,Wire
PAY0000812,INV901128,2025-12-06,10175.88,Card
PAY0000813,INV901131,2025-02-21,120.82,UPI
PAY0000814,INV901131,2025-03-02,7821.69,Card
PAY0000815,INV901131,2025-03-11,3256.3,UPI
PAY0000816,INV901133,2024-01-07,5506.5,Card
PAY0000817,INV901134,2024-02-18,1228.75,Wire
PAY0000818,INV901138,2024-06-14,3134.18,Wire
PAY0000819,INV901138,2024-06-04,4059.79,Card
PAY0000820,INV901138,2024-06-08,320.66,Wire
PAY0000821,INV901140,2024-02-06,596.12,NEFT
PAY0000822,INV901140,2024-02-11,578.81,UPI
PAY0000823,INV901140,2024-01-28,858.2,NEFT
PAY0000824,INV901144,2024-10-19,2606.49,Card
PAY0000825,INV901144,2024-10-21,4630.1,Card
PAY0000826,INV901144,2024-10-30,634.47,UPI
PAY0000827,INV901152,2024-11-28,1298.84,Card
PAY0000828,INV901152,2024-11-30,728.31,NEFT
PAY0000829,INV901152,2024-11-18,1512.44,NEFT
PAY0000830,INV901154,2024-12-01,3287.8,NEFT
PAY0000831,INV901160,2024-12-01,8894.52,NEFT
PAY0000832,INV901160,2024-12-12,4102.62,UPI
PAY0000833,INV901164,2024-05-30,1186.59,Wire
PAY0000834,INV901164,2024-05-16,628.15,UPI
PAY0000835,INV901164,2024-05-12,336.26,Card
PAY0000836,INV901168,2025-11-14,2426.51,NEFT
PAY0000837,INV901168,2025-11-13,534.5,Wire
PAY0000838,INV901170,2024-06-22,2964.06,Card
PAY0000839,INV901172,2025-07-23,799.94,Wire
PAY0000840,INV901172,2025-07-17,3334.91,UPI
PAY0000841,INV901172,2025-07-24,1273.45,Card
PAY0000842,INV901173,2024-06-10,3088.87,Card
PAY0000843,INV901173,2024-06-03,870.78,Card
PAY0000844,INV901176,2025-03-23,17603.97,Card
PAY0000845,INV901177,2024-01-18,4862.91,Wire
PAY0000846,INV901177,2024-01-14,1271.64,NEFT
PAY0000847,INV901186,2025-07-06,3187.01,Wire
PAY0000848,INV901187,2024-09-20,63.05,Card
PAY0000849,INV901187,2024-09-23,728.3,NEFT
PAY0000850,INV901187,2024-10-01,159.68,UPI
PAY0000851,INV901189,2024-11-08,11365.27,Card
PAY0000852,INV901195,2025-01-25,10080.89,Wire
PAY0000853,INV901196,2025-04-04,2098.19,NEFT
PAY0000854,INV901196,2025-04-10,6402.73,Card
PAY0000855,INV901197,2024-04-21,4988.76,Wire
PAY0000856,INV901199,2024-12-14,743.15,Card
PAY0000857,INV901199,2024-11-29,2285.02,NEFT
PAY0000858,INV901210,2026-01-09,19646.6,Card
PAY0000859,INV901212,2024-04-05,7413.38,NEFT
PAY0000860,INV901221,2025-03-31,12693.91,UPI
PAY0000861,INV901224,2024-08-29,3593.08,Wire
PAY0000862,INV901224,2024-08-26,386.33,NEFT
PAY0000863,INV901226,2025-11-05,234.96,UPI
PAY0000864,INV901226,2025-10-22,5637.06,NEFT
PAY0000865,INV901226,2025-10-30,3788.68,UPI
PAY0000866,INV901227,2025-07-01,12515.8,NEFT
PAY0000867,INV901229,2025-02-21,540.31,NEFT
PAY0000868,INV901229,2025-02-16,5765.48,Card
PAY0000869,INV901233,2024-12-21,19017.0,Card
PAY0000870,INV901238,2024-07-09,964.51,UPI
PAY0000871,INV901238,2024-07-19,263.48,NEFT
PAY0000872,INV901238,2024-07-11,256.09,NEFT
PAY0000873,INV901251,2025-11-07,3194.49,Wire
PAY0000874,INV901253,2025-12-22,4022.5,Wire
PAY0000875,INV901256,2025-09-14,108.3,Wire
PAY0000876,INV901256,2025-09-12,688.45,NEFT
PAY0000877,INV901256,2025-09-26,7657.95,NEFT
PAY0000878,INV901260,2025-07-29,3987.54,NEFT
PAY0000879,INV901261,2024-04-30,2949.61,NEFT
PAY0000880,INV901261,2024-04-24,692.96,UPI
PAY0000881,INV901264,2024-07-27,5546.8,Card
PAY0000882,INV901264,2024-08-06,4060.64,UPI
PAY0000883,INV901264,2024-07-29,1724.18,Wire
PAY0000884,INV901265,2024-10-27,1542.23,UPI
PAY0000885,INV901265,2024-10-26,2229.92,Wire
PAY0000886,INV901265,2024-10-13,2583.82,UPI
PAY0000887,INV901278,2025-06-26,2009.65,Card
PAY0000888,INV901278,2025-06-24,630.65,UPI
PAY0000889,INV901280,2025-10-20,35.52,Card
PAY0000890,INV901280,2025-11-08,69.78,UPI
PAY0000891,INV901280,2025-11-07,2261.66,Card
PAY0000892,INV901284,2024-04-07,7669.52,Card
PAY0000893,INV901284,2024-04-06,9253.87,NEFT
PAY0000894,INV901288,2024-02-09,4754.39,UPI
PAY0000895,INV901288,2024-02-13,9035.16,NEFT
PAY0000896,INV901288,2024-02-20,1653.06,Wire
PAY0000897,INV901294,2024-07-14,17351.22,Card
PAY0000898,INV901295,2025-06-04,809.36,Wire
PAY0000899,INV901295,2025-05-30,6908.81,NEFT
PAY0000900,INV901302,2025-08-02,6514.23,NEFT
PAY0000901,INV901302,2025-07-25,3995.79,NEFT
PAY0000902,INV901304,2024-05-01,1637.31,Wire
PAY0000903,INV901304,2024-05-04,728.7,NEFT
PAY0000904,INV901304,2024-04-15,1517.85,Wire
PAY0000905,INV901305,2024-07-07,4681.06,Card
PAY0000906,INV901305,2024-07-20,10827.38,Wire
PAY0000907,INV901305,2024-07-14,1016.92,Wire
PAY0000908,INV901306,2024-07-06,6476.55,UPI
PAY0000909,INV901310,2024-10-25,157.29,NEFT
PAY0000910,INV901310,2024-11-11,1270.05,Wire
PAY0000911,INV901311,2024-09-22,7229.38,NEFT
PAY0000912,INV901313,2024-01-28,5486.85,Card
PAY0000913,INV901313,2024-02-02,861.63,Wire
PAY0000914,INV901314,2025-11-05,4527.15,Wire
PAY0000915,INV901314,2025-11-19,16177.29,NEFT
PAY0000916,INV901317,2025-10-02,14644.56,Wire
PAY0000917,INV901319,2025-01-13,8731.57,Wire
PAY0000918,INV901322,2024-07-28,7360.13,Wire
PAY0000919,INV901322,2024-07-30,316.11,UPI
PAY0000920,INV901325,2024-11-04,277.65,Wire
PAY0000921,INV901325,2024-11-07,873.34,UPI
PAY0000922,INV901325,2024-11-06,1077.81,Card
PAY0000923,INV901328,2025-02-23,5998.32,NEFT
PAY0000924,INV901328,2025-03-14,3558.58,Card
PAY0000925,INV901329,2025-08-08,1016.87,Wire
PAY0000926,INV901329,2025-07-31,910.66,Wire
PAY0000927,INV901337,2025-12-17,3330.6,Card
PAY0000928,INV901337,2025-12-16,1466.52,Card
PAY0000929,INV901339,2025-08-10,9438.98,NEFT
PAY0000930,INV901341,2025-03-13,7104.11,Wire
PAY0000931,INV901343,2024-02-17,14117.89,UPI
PAY0000932,INV901343,2024-02-23,2446.34,NEFT
PAY0000933,INV901345,2024-03-11,1330.65,UPI
PAY0000934,INV901346,2024-06-12,256.66,NEFT
PAY0000935,INV901346,2024-06-25,915.44,Wire
PAY0000936,INV901347,2025-08-18,512.85,UPI
PAY0000937,INV901347,2025-08-21,275.65,NEFT
PAY0000938,INV901349,2025-02-12,10189.08,Wire
PAY0000939,INV901350,2025-04-26,564.93,UPI
PAY0000940,INV901350,2025-04-24,11274.77,NEFT
PAY0000941,INV901350,2025-05-06,2913.09,NEFT
PAY0000942,INV901352,2024-04-17,4284.98,Card
PAY0000943,INV901352,2024-04-05,4400.86,UPI
PAY0000944,INV901353,2025-04-29,1899.99,NEFT
PAY0000945,INV901353,2025-05-15,1415.9,UPI
PAY0000946,INV901353,2025-05-04,4457.27,UPI
PAY0000947,INV901355,2024-11-29,2995.86,Wire
PAY0000948,INV901355,2024-11-23,857.0,UPI
PAY0000949,INV901356,2025-07-30,2636.39,NEFT
PAY0000950,INV901362,2024-11-23,812.91,NEFT
PAY0000951,INV901362,2024-12-07,1918.71,Card
PAY0000952,INV901362,2024-11-29,21.52,Card
PAY0000953,INV901363,2025-10-13,1720.57,Wire
PAY0000954,INV901363,2025-10-05,1952.04,Card
PAY0000955,INV901363,2025-09-25,2376.33,NEFT
PAY0000956,INV901368,2025-07-20,1592.63,Wire
PAY0000957,INV901368,2025-07-16,7822.09,UPI
PAY0000958,INV901369,2024-08-23,4788.0,Wire
PAY0000959,INV901369,2024-09-02,6555.83,NEFT
PAY0000960,INV901369,2024-08-31,718.55,UPI
PAY0000961,INV901375,2025-10-21,13429.87,Card
PAY0000962,INV901375,2025-10-13,6411.9,NEFT
PAY0000963,INV901379,2024-07-07,14086.18,NEFT
PAY0000964,INV901381,2024-07-16,3700.3,UPI
PAY0000965,INV901383,2024-04-19,8173.61,Card
PAY0000966,INV901383,2024-04-15,3313.85,Wire
PAY0000967,INV901385,2025-03-08,1516.4,UPI
PAY0000968,INV901386,2025-10-22,3756.83,Wire
PAY0000969,INV901386,2025-10-19,8489.83,NEFT
PAY0000970,INV901387,2024-10-20,615.39,Wire
PAY0000971,INV901387,2024-10-17,2186.76,UPI
PAY0000972,INV901387,2024-10-18,3189.09,Card
PAY0000973,INV901389,2025-07-20,5407.54,Card
PAY0000974,INV901389,2025-07-09,5190.2,NEFT
PAY0000975,INV901390,2024-09-17,200.92,Card
PAY0000976,INV901390,2024-09-22,4130.81,Wire
PAY0000977,INV901390,2024-10-02,5102.88,UPI
PAY0000978,INV901399,2024-11-18,3427.17,NEFT
PAY0000979,INV901403,2025-07-22,4659.93,UPI
PAY0000980,INV901403,2025-07-20,4876.79,NEFT
PAY0000981,INV901404,2024-03-26,11940.51,UPI
PAY0000982,INV901407,2025-04-01,16404.6,UPI
PAY0000983,INV901408,2025-04-12,10475.08,NEFT
PAY0000984,INV901408,2025-04-03,2503.89,Card
PAY0000985,INV901412,2024-07-17,10710.2,UPI
PAY0000986,INV901413,2025-03-23,1068.24,Wire
PAY0000987,INV901413,2025-04-03,10126.96,UPI
PAY0000988,INV901415,2024-07-12,14872.14,UPI
PAY0000989,INV901416,2024-08-05,751.38,Wire
PAY0000990,INV901416,2024-07-29,216.01,UPI
PAY0000991,INV901417,2024-02-17,3751.59,UPI
PAY0000992,INV901423,2025-10-28,2141.5,UPI
PAY0000993,INV901423,2025-10-25,13741.2,Wire
PAY0000994,INV901426,2024-02-19,2024.61,Card
PAY0000995,INV901428,2024-09-08,12830.26,Wire
PAY0000996,INV901429,2024-07-09,5701.18,UPI
PAY0000997,INV901430,2025-05-20,1552.15,Card
PAY0000998,INV901430,2025-05-12,1132.19,Card
PAY0000999,INV901430,2025-05-08,4123.32,Card
PAY0001000,INV901432,2025-07-01,4887.89,Wire
PAY0001001,INV901438,2025-07-31,1741.08,UPI
PAY0001002,INV901438,2025-07-21,6009.17,UPI
PAY0001003,INV901438,2025-07-26,10294.58,NEFT
PAY0001004,INV901439,2025-10-21,278.25,NEFT
PAY0001005,INV901440,2025-09-16,1231.93,UPI
